Cancer,Gene,Group,N_cases,Count_min,Count_Q1,Count_median,Count_Q3,Count_max,EnrlAge_coef,EnrlAge_se,EnrlAge_p,PrevalentCase_coef,PrevalentCase_se,PrevalentCase_p
esophagus,JAK2,missense,1280,0,0,0,0,1,0.000470338738968445,0.000673930216730567,0.485364151515186,-0.00131802182777097,0.0096751216711137,0.891662565370767
esophagus,JAK2,pLoF,1280,0,0,0,0,1,-6.62409446812346e-05,0.00012872430272784,0.606924770493635,0.000952816173952868,0.00184800037155633,0.606227902827649
eye,JAK2,missense,531,0,0,0,0,2,-0.000345574173731649,0.00132339774439935,0.794096803094576,-0.0140586941039316,0.0191433055638737,0.463035754573302
eye,JAK2,pLoF,531,0,0,0,0,0,0,0,,0,0,
HL,JAK2,missense,523,0,0,0,0,1,0.00121452134385953,0.00087924970591986,0.167775192429836,-0.00150647869229704,0.0163605637245932,0.926670038382358
HL,JAK2,pLoF,523,0,0,0,0,0,0,0,,0,0,
kidney,JAK2,missense,2076,0,0,0,0,1,-0.000135504615949214,0.000556321861606713,0.807586155645975,-0.00165342560067159,0.00770427382540076,0.83009135215692
kidney,JAK2,pLoF,2076,0,0,0,0,1,-2.46502723114405e-07,7.40659548591512e-05,0.997344844386098,0.000721754812536934,0.00102570910250885,0.481720923297728
liver,JAK2,missense,716,0,0,0,0,1,-0.00055423941649631,0.000844058568530434,0.511626732155246,-0.00646687108883956,0.0146533523484407,0.65911249737282
liver,JAK2,pLoF,716,0,0,0,0,1,-0.000691347978010104,0.000218639443899301,0.00163303693771369,0.0015555556506157,0.00379570912277052,0.682061451514381
lung,JAK2,missense,4782,0,0,0,0,1,-9.02318407615285e-05,0.000406379672891483,0.824293576849629,0.00114909355159505,0.00576799024488213,0.842099871509362
lung,JAK2,pLoF,4782,0,0,0,0,1,2.26629526789597e-06,3.59976587924873e-05,0.949803584804284,0.000267355147764904,0.000510936345010316,0.600814058014892
non_melanoma,JAK2,missense,35991,0,0,0,0,2,0.000146613726357901,0.00012612413474674,0.245058095255829,-0.00211754774485142,0.00173163834523722,0.221391354938046
non_melanoma,JAK2,pLoF,35991,0,0,0,0,1,6.95814655989974e-06,1.19673860997036e-05,0.56095718161292,0.000234200396788614,0.000164307844046806,0.154057321336351
melanoma,JAK2,missense,6932,0,0,0,0,2,0.000498933646668081,0.000246337420407043,0.0428638009755826,-0.00254249496186639,0.00368374013097644,0.490095376352818
melanoma,JAK2,pLoF,6932,0,0,0,0,1,-1.70436063944649e-05,2.74191584652319e-05,0.534228789108754,0.000518943288530435,0.000410027247297949,0.205687695005328
myeloma,JAK2,missense,1168,0,0,0,0,1,0.000165729042344867,0.00063503444352771,0.794156783542226,0.00378496972182651,0.00985609512938907,0.70103128987972
myeloma,JAK2,pLoF,1168,0,0,0,0,0,0,0,,0,0,
ovary,JAK2,missense,1706,0,0,0,0,2,-1.72597364798054e-05,0.0005403469469066,0.974522085454727,-0.00627789573901836,0.00829614243685495,0.449319497812289
ovary,JAK2,pLoF,1706,0,0,0,0,0,0,0,,0,0,
pancreas,JAK2,missense,1481,0,0,0,0,1,0.000773306579465203,0.000650278806459515,0.234554998788104,0.00713671909107798,0.0110174463766021,0.51723738893035
pancreas,JAK2,pLoF,1481,0,0,0,0,0,0,0,,0,0,
stomach,JAK2,missense,921,0,0,0,0,1,-0.000617146583350908,0.000766988710782994,0.421238202786387,-0.00153185819458294,0.0114350234489845,0.893462014021556
stomach,JAK2,pLoF,921,0,0,0,0,0,0,0,,0,0,
testis,JAK2,missense,746,0,0,0,0,1,0.000194504903894879,0.000612126519146102,0.750761750189037,-0.00810869627292144,0.0153953273326722,0.598560156581706
testis,JAK2,pLoF,746,0,0,0,0,0,0,0,,0,0,
thyroid,JAK2,missense,880,0,0,0,0,1,0.00102647024569521,0.000642197554442918,0.110320528121968,0.00334690299160522,0.00989372945254564,0.735229184724977
thyroid,JAK2,pLoF,880,0,0,0,0,0,0,0,,0,0,
