Cancer,Gene,Group,N_cases,Count_min,Count_Q1,Count_median,Count_Q3,Count_max,EnrlAge_coef,EnrlAge_se,EnrlAge_p,PrevalentCase_coef,PrevalentCase_se,PrevalentCase_p
eye,DNMT3A,pLoF,531,0,0,0,0,1,-0.000438098096428523,0.000458433802907724,0.33969100986997,-0.00590103060737417,0.00663136869245182,0.373943017440131
HL,DNMT3A,missense,523,0,0,0,0,1,0.000733948984561927,0.000669025398304669,0.273130774561189,-0.00382191626685119,0.0124488328954102,0.758958660376396
HL,DNMT3A,pLoF,523,0,0,0,0,1,4.61384558579357e-05,0.000237768975261969,0.846214532635774,0.00707474401366049,0.00442426587727426,0.110410774068662
kidney,DNMT3A,missense,2076,0,0,0,0,1,0.000149942980828455,0.00032143197067109,0.640917870305777,0.00303473193426865,0.00445137983816809,0.495472673279535
kidney,DNMT3A,pLoF,2076,0,0,0,0,1,7.65503920821063e-05,0.000165464100072811,0.643670638409116,-0.000645422455859126,0.00229144461724505,0.778227601685676
liver,DNMT3A,missense,716,0,0,0,0,1,0.000384951203194114,0.000438997203865363,0.380843042981143,0.00670330315045571,0.00762124922138919,0.379397097464972
liver,DNMT3A,pLoF,716,0,0,0,0,1,0.000101676238626638,0.000380656815676674,0.789463736247631,-0.00543414397941355,0.00660842582719974,0.411178031989813
lung,DNMT3A,missense,4782,0,0,0,0,1,0.000183693430062682,0.000279304832131067,0.510774927200453,-0.0060776235584563,0.00396434087270559,0.125324086832473
lung,DNMT3A,pLoF,4782,0,0,0,0,1,0.000121583517421744,0.000148166671350499,0.411922970972653,-0.000382421795136373,0.00210301836429341,0.855712669916587
non_melanoma,DNMT3A,missense,35991,0,0,0,0,2,0.000320230886311663,8.92178646314398e-05,0.000331990342394072,-0.000790568299262639,0.00122492872427795,0.518672487915917
non_melanoma,DNMT3A,pLoF,35991,0,0,0,0,1,8.24958728992565e-05,3.38202821388341e-05,0.0147228808904044,-0.000388876441261729,0.000464340132171733,0.402327326295025
melanoma,DNMT3A,missense,6932,0,0,0,0,1,0.000340349184433777,0.000181737611236324,0.0611449355737275,0.000383214140006837,0.0027177118714356,0.887869167663979
melanoma,DNMT3A,pLoF,6932,0,0,0,0,1,3.33959170892067e-05,4.74828003583163e-05,0.481875861168265,-0.000145296498002201,0.000710059790843176,0.837870566789538
myeloma,DNMT3A,missense,1168,0,0,0,0,1,0.00011093381501434,0.000376372211802143,0.768241222688887,-0.00271554430040179,0.00584151042732948,0.642111260976607
myeloma,DNMT3A,pLoF,1168,0,0,0,0,1,0.000104934313017153,0.000251345099922282,0.676396244614294,-0.00409485443432424,0.00390101866188258,0.294079051048531
ovary,DNMT3A,missense,1706,0,0,0,0,1,-0.000410773815395239,0.00034923411615891,0.239674037561324,0.00593911150831235,0.00536191790857711,0.268170776044992
ovary,DNMT3A,pLoF,1706,0,0,0,0,1,-6.56255403003004e-05,7.668488049758e-05,0.392238761279232,0.00105367543861189,0.00117737075226057,0.370945966731091
pancreas,DNMT3A,missense,1481,0,0,0,0,1,0.000756323832750005,0.000450241963742712,0.093204380141878,-0.00909560877672205,0.00762829211525317,0.233314679002807
pancreas,DNMT3A,pLoF,1481,0,0,0,0,1,0.000211276882863652,0.000238561346481297,0.375961459912465,0.00420105064912821,0.00404186145431654,0.298795661806132
stomach,DNMT3A,missense,921,0,0,0,0,2,0.00126099270755173,0.000592373930252042,0.0335439082849208,0.00693045891834376,0.00883169424499622,0.432816767128505
stomach,DNMT3A,pLoF,921,0,0,0,0,0,0,0,,0,0,
testis,DNMT3A,missense,746,0,0,0,0,1,-9.10643745672685e-05,0.000402792005487147,0.82119914119778,-0.00942597264096881,0.0101304462027041,0.352435294181863
testis,DNMT3A,pLoF,746,0,0,0,0,0,0,0,,0,0,
thyroid,DNMT3A,missense,880,0,0,0,0,1,0.00151202219634825,0.000510626990584471,0.00314797356168974,0.000306487128878662,0.00786674639456195,0.968931279345086
thyroid,DNMT3A,pLoF,880,0,0,0,0,1,0.000147631485438066,0.000148927916891503,0.321815017122282,-0.00185168286868536,0.00229439135584049,0.41985791536
