Region	Group	max_MAF	Pvalue_Burden	BETA_Burden	SE_Burden	MAC	MAC_case	MAC_control	Number_rare	Number_ultra_rare
FAP	pLoF	0.5	0.6491184	-0.040542	0.0891059	70	0	70	0	37
FAP	missense	0.01	0.6123651	0.00970378	0.0191509	2369	6	2363	13	208
FAP	missense	0.5	0.6123651	0.00970378	0.0191509	2369	6	2363	13	208
FAP	synonymous	0.01	0.9500442	-0.000842685	0.0134504	4645	11	4634	21	101
FAP	synonymous	0.5	0.9524297	-0.000742152	0.0124405	14816	40	14776	22	101
FAP	pLoF;missense	0.01	0.6798584	0.00775397	0.0187904	2438	6	2432	13	245
FAP	pLoF;missense	0.5	0.6798584	0.00775397	0.0187904	2438	6	2432	13	245
FAP	missense;synonymous	0.01	0.8005294	0.00270257	0.0106964	7012	17	6995	34	309
FAP	missense;synonymous	0.5	0.8106875	0.00244334	0.0102002	17183	46	17137	35	309
FAP	pLoF;missense;synonymous;other	0.01	0.9570012	-0.000533132	0.009888	7695	17	7678	36	377
FAP	pLoF;missense;synonymous;other	0.5	0.9576772	-0.000503797	0.00949331	17866	46	17820	37	377
FAP	Cauchy		0.891027							
IFIH1	pLoF	0.01	0.005838092	-0.0548934	0.0199124	3786	4	3782	10	75
IFIH1	pLoF	0.5	0.005838092	-0.0548934	0.0199124	3786	4	3782	10	75
IFIH1	missense	0.01	0.7813154	0.00426254	0.0153547	2798	8	2790	35	248
IFIH1	missense	0.5	0.4221934	-0.00950064	0.011837	5010	12	4998	36	248
IFIH1	synonymous	0.01	0.275489	-0.0197466	0.0181077	3429	3	3426	19	148
IFIH1	synonymous	0.5	0.301126	-0.0177443	0.0171604	44923	66	44857	21	148
IFIH1	pLoF;missense	0.01	0.04557113	-0.0192688	0.00963754	6575	12	6563	45	323
IFIH1	pLoF;missense	0.5	0.01173281	-0.0217447	0.00862859	8787	16	8771	46	323
IFIH1	missense;synonymous	0.01	0.6269455	-0.00564712	0.0116189	6225	11	6214	54	396
IFIH1	missense;synonymous	0.5	0.2162094	-0.0119715	0.00968044	49931	78	49853	57	396
IFIH1	pLoF;missense;synonymous;other	0.01	0.0163948	-0.0200092	0.00833713	10673	15	10658	69	488
IFIH1	pLoF;missense;synonymous;other	0.5	0.004891717	-0.0274816	0.00976575	54379	82	54297	72	488
IFIH1	Cauchy		0.0166667							
GCA	pLoF	0.01	0.01196893	0.112743	0.0448629	296	4	292	2	12
GCA	pLoF	0.5	0.01196893	0.112743	0.0448629	296	4	292	2	12
GCA	missense	0.01	0.09605213	-0.0427608	0.025693	1125	0	1125	3	47
GCA	missense	0.5	0.09605213	-0.0427608	0.025693	1125	0	1125	3	47
GCA	synonymous	0.01	0.3623648	-0.0403787	0.0443299	402	0	402	5	38
GCA	synonymous	0.5	0.3623648	-0.0403787	0.0443299	402	0	402	5	38
GCA	pLoF;missense	0.01	0.8905951	0.00297709	0.0216435	1419	4	1415	5	59
GCA	pLoF;missense	0.5	0.8905951	0.00297709	0.0216435	1419	4	1415	5	59
GCA	missense;synonymous	0.01	0.05759929	-0.0423802	0.0223202	1525	0	1525	8	85
GCA	missense;synonymous	0.5	0.05759929	-0.0423802	0.0223202	1525	0	1525	8	85
GCA	pLoF;missense;synonymous;other	0.01	0.7697626	-0.00568496	0.0194234	1829	4	1825	10	105
GCA	pLoF;missense;synonymous;other	0.5	0.7697626	-0.00568496	0.0194234	1829	4	1825	10	105
GCA	Cauchy		0.0593685							
EFR3B	pLoF	0.01	0.7147819	-0.0403811	0.1105	35	0	35	0	24
EFR3B	pLoF	0.5	0.7147819	-0.0403811	0.1105	35	0	35	0	24
EFR3B	missense	0.01	0.2095241	-0.0285877	0.0227813	1071	1	1070	12	210
EFR3B	missense	0.5	0.2095241	-0.0285877	0.0227813	1071	1	1070	12	210
EFR3B	synonymous	0.01	0.3353088	-0.0153814	0.0159645	3466	5	3461	25	149
EFR3B	synonymous	0.5	0.3351737	-0.0153866	0.0159654	122409	417	121992	27	149
EFR3B	pLoF;missense	0.01	0.1930857	-0.0291474	0.0223951	1106	1	1105	12	234
EFR3B	pLoF;missense	0.5	0.1930857	-0.0291474	0.0223951	1106	1	1105	12	234
EFR3B	missense;synonymous	0.01	0.1299738	-0.0200341	0.0132307	4536	6	4530	37	359
EFR3B	missense;synonymous	0.5	0.1299206	-0.0200373	0.013231	123479	418	123061	39	359
EFR3B	pLoF;missense;synonymous;other	0.01	0.09993404	-0.0199207	0.0121086	5094	7	5087	46	408
EFR3B	pLoF;missense;synonymous;other	0.5	0.09989028	-0.0199238	0.0121089	124037	419	123618	48	408
EFR3B	Cauchy		0.206831							
MSH2	pLoF	0.01	0.5808368	-0.040414	0.0731923	115	0	115	3	24
MSH2	pLoF	0.5	0.5808368	-0.040414	0.0731923	115	0	115	3	24
MSH2	missense	0.01	0.3905926	-0.0163668	0.0190634	1819	3	1816	25	353
MSH2	missense	0.5	0.7599871	0.00369107	0.0120822	7459	19	7440	27	353
MSH2	synonymous	0.01	0.7316501	-0.00445197	0.0129821	3190	10	3180	19	194
MSH2	synonymous	0.5	0.8173807	0.00266996	0.0115625	8186	18	8168	21	194
MSH2	pLoF;missense	0.01	0.3330652	-0.0179398	0.0185336	1934	3	1931	28	377
MSH2	pLoF;missense	0.5	0.8288985	0.00258127	0.011944	7574	19	7555	30	377
MSH2	missense;synonymous	0.01	0.4489374	-0.00822437	0.0108617	5000	13	4987	44	547
MSH2	missense;synonymous	0.5	0.6884124	0.00342174	0.0085328	15636	37	15599	48	547
MSH2	pLoF;missense;synonymous;other	0.01	0.3177832	-0.0100047	0.0100145	6415	14	6401	55	589
MSH2	pLoF;missense;synonymous;other	0.5	0.5129875	0.00478979	0.00732168	105251	291	104960	63	589
MSH2	Cauchy		0.618145							
GCG	pLoF	0.01	0.8502804	-0.040227	0.213111	12	0	12	0	6
GCG	pLoF	0.5	0.8502804	-0.040227	0.213111	12	0	12	0	6
GCG	missense	0.01	0.1744352	0.061956	0.0456199	240	2	238	3	53
GCG	missense	0.5	0.1744352	0.061956	0.0456199	240	2	238	3	53
GCG	synonymous	0.01	0.530776	-0.040648	0.0648477	157	0	157	2	33
GCG	synonymous	0.5	0.9841853	0.000687799	0.0346986	13177	40	13137	3	33
GCG	pLoF;missense	0.01	0.1972872	0.0575825	0.0446612	252	2	250	3	59
GCG	pLoF;missense	0.5	0.1972872	0.0575825	0.0446612	252	2	250	3	59
GCG	missense;synonymous	0.01	0.4526381	0.0281815	0.0375241	397	2	395	5	86
GCG	missense;synonymous	0.5	0.4026897	0.0231484	0.0276621	13417	42	13375	6	86
GCG	pLoF;missense;synonymous;other	0.01	0.4952808	0.0250217	0.0366922	413	2	411	5	96
GCG	pLoF;missense;synonymous;other	0.5	0.4310344	0.0215121	0.0273197	13433	42	13391	6	96
GCG	Cauchy		0.807494							
ASXL2	pLoF	0.01	0.8858082	-0.0402035	0.279948	8	0	8	0	10
ASXL2	pLoF	0.5	0.8858082	-0.0402035	0.279948	8	0	8	0	10
ASXL2	missense	0.01	0.742337	-0.0391509	0.119087	39	0	39	0	36
ASXL2	missense	0.5	0.742337	-0.0391509	0.119087	39	0	39	0	36
ASXL2	synonymous	0.01	0.8039805	-0.0402979	0.162361	22	0	22	0	36
ASXL2	synonymous	0.5	0.8039805	-0.0402979	0.162361	22	0	22	0	36
ASXL2	pLoF;missense	0.01	0.721301	-0.0393634	0.110348	46	0	46	0	46
ASXL2	pLoF;missense	0.5	0.721301	-0.0393634	0.110348	46	0	46	0	46
ASXL2	missense;synonymous	0.01	0.6816741	-0.0396924	0.0967683	60	0	60	0	72
ASXL2	missense;synonymous	0.5	0.6816741	-0.0396924	0.0967683	60	0	60	0	72
ASXL2	pLoF;missense;synonymous;other	0.01	0.6531857	-0.0398906	0.0887759	72	0	72	0	87
ASXL2	pLoF;missense;synonymous;other	0.5	0.6531857	-0.0398906	0.0887759	72	0	72	0	87
ASXL2	Cauchy		0.775142							
FOXN2	pLoF	0.01	0.8527274	-0.0402277	0.216698	12	0	12	0	10
FOXN2	pLoF	0.5	0.8527274	-0.0402277	0.216698	12	0	12	0	10
FOXN2	missense	0.01	0.7560628	0.0148757	0.047885	259	1	258	5	116
FOXN2	missense	0.5	0.7560628	0.0148757	0.047885	259	1	258	5	116
FOXN2	synonymous	0.01	0.5656126	-0.00982689	0.0171044	2397	6	2391	7	79
FOXN2	synonymous	0.5	0.5309901	-0.00849983	0.0135673	67028	230	66798	10	79
FOXN2	pLoF;missense	0.01	0.7916393	0.0123819	0.0468689	271	1	270	5	126
FOXN2	pLoF;missense	0.5	0.7916393	0.0123819	0.0468689	271	1	270	5	126
FOXN2	missense;synonymous	0.01	0.663051	-0.0070505	0.0161818	2654	7	2647	12	195
FOXN2	missense;synonymous	0.5	0.6050153	-0.00676984	0.0130894	67285	231	67054	15	195
FOXN2	pLoF;missense;synonymous;other	0.01	0.9585079	-0.000789453	0.0151742	3418	9	3409	13	214
FOXN2	pLoF;missense;synonymous;other	0.5	0.8446816	-0.00239634	0.0122319	68049	233	67816	16	214
FOXN2	Cauchy		0.823797							
KCNH7	pLoF	0.01	0.398821	-0.0432937	0.0513124	527	0	527	1	18
KCNH7	pLoF	0.5	0.398821	-0.0432937	0.0513124	527	0	527	1	18
KCNH7	missense	0.01	0.3395457	-0.0121688	0.0127413	3466	9	3457	15	243
KCNH7	missense	0.5	0.3395457	-0.0121688	0.0127413	3466	9	3457	15	243
KCNH7	synonymous	0.01	0.1755837	-0.014218	0.010497	6886	15	6871	23	230
KCNH7	synonymous	0.5	0.4122758	-0.00727167	0.00886902	20434	63	20371	25	230
KCNH7	pLoF;missense	0.01	0.2592524	-0.0139482	0.0123637	3993	9	3984	16	261
KCNH7	pLoF;missense	0.5	0.2592524	-0.0139482	0.0123637	3993	9	3984	16	261
KCNH7	missense;synonymous	0.01	0.09667525	-0.0136587	0.00822223	10350	24	10326	38	473
KCNH7	missense;synonymous	0.5	0.2441486	-0.00819889	0.00703961	23898	72	23826	40	473
KCNH7	pLoF;missense;synonymous;other	0.01	0.05784504	-0.0148163	0.0078109	11734	24	11710	42	508
KCNH7	pLoF;missense;synonymous;other	0.5	0.2628809	-0.00686515	0.00613175	31603	91	31512	45	508
KCNH7	Cauchy		0.203422							
EPM2AIP1	Cauchy		0.5							
MLH1	pLoF	0.01	0.7820827	-0.040312	0.145738	22	0	22	0	13
MLH1	pLoF	0.5	0.7820827	-0.040312	0.145738	22	0	22	0	13
MLH1	missense	0.01	0.3396292	0.00994637	0.0104162	4315	16	4299	28	223
MLH1	missense	0.5	0.2187787	0.0122595	0.00996882	7965	22	7943	29	223
MLH1	synonymous	0.01	0.1059262	-0.0338819	0.0209565	2652	1	2651	11	110
MLH1	synonymous	0.5	0.8819882	-0.00208686	0.0140577	4643	12	4631	12	110
MLH1	pLoF;missense	0.01	0.3503628	0.0097089	0.0103962	4337	16	4321	28	236
MLH1	pLoF;missense	0.5	0.2265813	0.0120328	0.00995095	7987	22	7965	29	236
MLH1	missense;synonymous	0.01	0.8948758	0.00124015	0.0093853	6962	17	6945	39	333
MLH1	missense;synonymous	0.5	0.3545586	0.00762816	0.00823968	12603	34	12569	41	333
MLH1	pLoF;missense;synonymous;other	0.01	0.9545154	0.000531543	0.0093192	7082	17	7065	43	361
MLH1	pLoF;missense;synonymous;other	0.5	0.3921893	0.00701301	0.00819608	12723	34	12689	45	361
MLH1	Cauchy		0.681898							
LRRFIP2	pLoF	0.01	0.47747	-0.0406819	0.057268	176	0	176	3	48
LRRFIP2	pLoF	0.5	0.47747	-0.0406819	0.057268	176	0	176	3	48
LRRFIP2	missense	0.01	0.7526648	-0.00819518	0.0260059	1167	2	1165	19	167
LRRFIP2	missense	0.5	0.8776619	-0.00203272	0.0132051	7500	21	7479	21	167
LRRFIP2	synonymous	0.01	0.4899229	-0.0220348	0.0319145	1397	1	1396	6	71
LRRFIP2	synonymous	0.5	0.4899229	-0.0220348	0.0319145	1397	1	1396	6	71
LRRFIP2	pLoF;missense	0.01	0.5698326	-0.0135956	0.0239233	1338	2	1336	22	215
LRRFIP2	pLoF;missense	0.5	0.7638777	-0.00387368	0.0128954	7671	21	7650	24	215
LRRFIP2	missense;synonymous	0.01	0.5057806	-0.0135778	0.0204048	2559	3	2556	25	238
LRRFIP2	missense;synonymous	0.5	0.6924645	-0.00486554	0.0123018	8892	22	8870	27	238
LRRFIP2	pLoF;missense;synonymous;other	0.01	0.7769059	-0.00487555	0.0172066	4098	6	4092	32	311
LRRFIP2	pLoF;missense;synonymous;other	0.5	0.8540727	-0.0021133	0.01149	10431	25	10406	34	311
LRRFIP2	Cauchy		0.696509							
FRMD4B	pLoF	0.01	0.4580884	-0.0407135	0.0548701	146	0	146	1	36
FRMD4B	pLoF	0.5	0.4580884	-0.0407135	0.0548701	146	0	146	1	36
FRMD4B	missense	0.01	0.3286646	0.0096215	0.00984994	9151	24	9127	44	277
FRMD4B	missense	0.5	0.3149436	0.00984709	0.00979905	31600	59	31541	45	277
FRMD4B	synonymous	0.01	0.6895102	0.00600881	0.0150401	2929	9	2920	26	203
FRMD4B	synonymous	0.5	0.4611585	0.00863365	0.0117155	81004	173	80831	31	203
FRMD4B	pLoF;missense	0.01	0.4048806	0.00808253	0.00970365	9294	24	9270	45	313
FRMD4B	pLoF;missense	0.5	0.3889951	0.00831746	0.00965529	31743	59	31684	46	313
FRMD4B	missense;synonymous	0.01	0.3317849	0.00751991	0.00774829	12073	33	12040	70	480
FRMD4B	missense;synonymous	0.5	0.2561038	0.00781738	0.00688363	112597	232	112365	76	480
FRMD4B	pLoF;missense;synonymous;other	0.01	0.4069167	0.0063548	0.00766256	12269	33	12236	72	538
FRMD4B	pLoF;missense;synonymous;other	0.5	0.2629438	0.00753256	0.00672874	116335	237	116098	79	538
FRMD4B	Cauchy		0.388013							
MITF	missense	0.01	0.2514108	-0.0278119	0.024249	901	1	900	9	179
MITF	missense	0.5	0.2514108	-0.0278119	0.024249	901	1	900	9	179
MITF	synonymous	0.01	0.1318008	0.0307117	0.0203788	2483	8	2475	12	83
MITF	synonymous	0.5	0.5253824	0.0110833	0.017452	5169	9	5160	13	83
MITF	pLoF;missense	0.01	0.2508991	-0.0278295	0.0242381	903	1	902	9	182
MITF	pLoF;missense	0.5	0.2508991	-0.0278295	0.0242381	903	1	902	9	182
MITF	missense;synonymous	0.01	0.6593712	0.00692832	0.0157183	3382	9	3373	21	262
MITF	missense;synonymous	0.5	0.8920673	-0.00193416	0.0142544	6068	10	6058	22	262
MITF	pLoF;missense;synonymous;other	0.01	0.8072839	0.00370611	0.0151932	3513	9	3504	24	278
MITF	pLoF;missense;synonymous;other	0.5	0.7656731	-0.00413028	0.0138582	6199	10	6189	25	278
MITF	Cauchy		0.492497							
MDFIC2	pLoF	0.01	0.806745	-0.0402592	0.164573	34	0	34	1	8
MDFIC2	pLoF	0.5	0.806745	-0.0402592	0.164573	34	0	34	1	8
MDFIC2	missense	0.01	0.6377279	0.0161062	0.0342045	407	2	405	3	59
MDFIC2	missense	0.5	0.6377279	0.0161062	0.0342045	407	2	405	3	59
MDFIC2	synonymous	0.01	0.559734	-0.040333	0.0691538	112	0	112	1	39
