Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
brain,PRDM7,pLoF,-0.0985164052790731,0.364950612199175,0.787202962558591,247562,950,246612,7,2753,0.906180826342982,0.443167949920481,1.85294015548506
brain,PRDM7,missense,0.0639226165436946,0.079282055411003,0.420088102634532,247562,950,246612,205,50419,1.06600990403885,0.912591105667296,1.2452204590335
breast,PALB2,pLoF,1.38507697627013,0.193256470306963,7.66362891507e-13,161421,10236,151185,38,167,3.99513342345028,2.73546449389837,5.83487415273411
breast,PALB2,missense,-0.0696195508768999,0.0448510547548722,0.12060507693571,161421,10236,151185,600,8850,0.93274861580373,0.854254600252558,1.01845513038684
breast,PRDM7,pLoF,0.236728959648478,0.103272594801165,0.0218899065849751,161421,10236,151185,109,1609,1.26709763663992,1.03491406392728,1.55137172905525
breast,PRDM7,missense,0.00633540344883182,0.0259511314792366,0.807131519811987,161421,10236,151185,2181,30746,1.00635551456551,0.956448934300034,1.05886617191704
bone,PALB2,pLoF,1.34669410421005,0.63169544664675,0.0330173355967937,247264,652,246612,2,278,3.84469433946563,1.11470944062493,13.2605628204172
bone,PALB2,missense,-0.0341144351954253,0.163145719530267,0.834366991611171,247264,652,246612,39,14330,0.966460901167066,0.701963290045169,1.33062039957183
bone,PRDM7,pLoF,0.129377157326492,0.423072492338464,0.759754068317978,247264,652,246612,5,2753,1.13811929325838,0.496669884185198,2.60800094173612
bone,PRDM7,missense,-0.0870773028231084,0.0997343103940324,0.382612528049755,247264,652,246612,124,50419,0.916606236644616,0.753856717239646,1.11449161868876
prostate,PALB2,pLoF,-0.368520352659132,0.507546536168359,0.467788565081141,102418,6991,95427,4,111,0.691757130357765,0.255816910425188,1.87058754874906
prostate,PALB2,missense,0.0140293962894161,0.0544120449410353,0.796533305551129,102418,6991,95427,445,5480,1.01412827010845,0.911543235970848,1.12825821930191
prostate,PRDM7,pLoF,0.167897804842612,0.128126468369455,0.190058229563642,102418,6991,95427,75,1144,1.1828157264317,0.92014366950305,1.52047238824102
prostate,PRDM7,missense,0.0462230358102504,0.0319460302078441,0.147922086045687,102418,6991,95427,1582,19673,1.04730797209186,0.983743552921426,1.11497959519006
cervix,PALB2,pLoF,0.679374193212358,0.478463995564609,0.155634869338345,153188,2003,151185,4,167,1.97264285258598,0.772287795758885,5.03869133401849
cervix,PALB2,missense,-0.011915049965139,0.0952680487849917,0.900469171183413,153188,2003,151185,118,8850,0.988155653153698,0.819847448487405,1.19101620266202
cervix,PRDM7,pLoF,-0.0995242321768486,0.219166981676488,0.649755192305359,153188,2003,151185,21,1609,0.905268012988134,0.589144601030379,1.39101703368954
cervix,PRDM7,missense,-0.0743807358452336,0.0573767107079876,0.194852307482421,153188,2003,151185,387,30746,0.92831818254047,0.829578928164266,1.03880971270837
endometrium,PALB2,pLoF,1.11873890084054,0.54656339746699,0.0406718064209403,152371,1186,151185,3,167,3.06099155433697,1.04864025168315,8.93506546280593
endometrium,PALB2,missense,-0.0876493840630736,0.126749399257327,0.489240603354154,152371,1186,151185,66,8850,0.916082013375643,0.714570481715153,1.1744205459146
endometrium,PRDM7,pLoF,-0.274337007820203,0.366456014934196,0.45408511267775,152371,1186,151185,7,1609,0.760075880577799,0.370620148632354,1.55878018604217
endometrium,PRDM7,missense,0.00287960423579064,0.072272617203819,0.968217783110081,152371,1186,151185,249,30746,1.00288375427861,0.870426356396803,1.15549789732866
esophagus,PALB2,pLoF,1.39067676182914,0.810866591500878,0.0863360570564868,247001,389,246612,1,278,4.01756806988109,0.819883883876585,19.6867550558632
esophagus,PALB2,missense,-0.292744984046887,0.235203622172441,0.213262315540608,247001,389,246612,18,14330,0.746212412504617,0.470605266114355,1.18322722814719
esophagus,PRDM7,missense,-0.128058094952745,0.127181646917568,0.313987008905396,247001,389,246612,75,50419,0.879802265588894,0.685690072703476,1.12886573300309
eye,PALB2,missense,0.209204285094658,0.220073448828368,0.341801781415594,246889,277,246612,21,14330,1.23269679439164,0.800809851837467,1.89750586036974
eye,PRDM7,pLoF,0.767395970939,0.513615460459008,0.135147900854379,246889,277,246612,3,2753,2.15414947599532,0.787200865747672,5.8947597326682
eye,PRDM7,missense,0.139405739334944,0.139255552849911,0.316788860643843,246889,277,246612,65,50419,1.14959043945144,0.875001105761322,1.51035029530425
HL,PALB2,missense,-0.0195357103803912,0.167365128675725,0.907077904050796,247209,597,246612,37,14330,0.980653875040469,0.706405859499039,1.36137322433011
HL,PRDM7,pLoF,-0.424411260005447,0.526752745935751,0.420408653256493,247209,597,246612,3,2753,0.654154798874958,0.232974174457654,1.83676367514682
HL,PRDM7,missense,-0.143039082737145,0.105158982806279,0.173761124213799,247209,597,246612,110,50419,0.866720194436003,0.705289514439046,1.06510004766008
kidney,PALB2,pLoF,0.620367508465517,0.542377262492321,0.252709346497842,248569,1957,246612,3,278,1.8596113391896,0.642317600973227,5.38386979837202
kidney,PALB2,missense,-0.0558239105738855,0.0966446620407654,0.563520555140694,248569,1957,246612,115,14330,0.94570564999446,0.782513607085925,1.14293114948126
kidney,PRDM7,pLoF,0.185981701108968,0.220006580539005,0.397917638496304,248569,1957,246612,21,2753,1.20440022098758,0.782529800873761,1.85370562334525
kidney,PRDM7,missense,-0.0397078577733718,0.0574304239286484,0.489309142779405,248569,1957,246612,390,50419,0.961070167322678,0.858756883042102,1.07557317415103
liver,PALB2,pLoF,1.11906711943356,0.541327859241324,0.0387093673425698,247710,1098,246612,3,278,3.0619963935726,1.05980402768839,8.84675059661909
liver,PALB2,missense,-0.0808128396142299,0.131345130355052,0.538375816614575,247710,1098,246612,61,14330,0.922366305724427,0.71302088686589,1.19317626959748
liver,PRDM7,pLoF,-0.343531112384506,0.34423518470645,0.318301336941221,247710,1098,246612,8,2753,0.709261413987316,0.361237487576914,1.39257903919559
liver,PRDM7,missense,0.0566251953328303,0.0748306914955847,0.449223119753606,247710,1098,246612,231,50419,1.05825909560676,0.913894386630718,1.22542859417624
lung,PALB2,pLoF,0.650072657414349,0.437965922283715,0.137729447821934,249561,2949,246612,5,278,1.9156800123139,0.811943293607672,4.51981060558181
lung,PALB2,missense,-0.0170930038397897,0.0780278724165132,0.826601131946051,249561,2949,246612,180,14330,0.983052252748998,0.843643874086689,1.1454972427567
lung,PRDM7,pLoF,-0.430358560532075,0.235852843565295,0.0680476724628811,249561,2949,246612,18,2753,0.650275889647759,0.409580571365546,1.03241892369887
lung,PRDM7,missense,0.00730690126289884,0.0456662084975871,0.872875762924565,249561,2949,246612,638,50419,1.0073336618051,0.921090280866663,1.10165216948215
non_melanoma,PALB2,pLoF,0.583080150684054,0.243244439864785,0.0165256162433486,261784,15172,246612,22,278,1.79154817931614,1.11218862596483,2.8858817685054
non_melanoma,PALB2,missense,-0.0044278144751224,0.0366532912123534,0.903847356151643,261784,15172,246612,976,14330,0.995581973843109,0.926568830472486,1.06973538720907
non_melanoma,PRDM7,pLoF,0.0663237775896146,0.148662163811319,0.655497870441692,261784,15172,246612,53,2753,1.06857264103582,0.798477324505162,1.43003120330047
non_melanoma,PRDM7,missense,0.123682019594315,0.0211468951748683,4.95405226037267e-09,261784,15172,246612,3712,50419,1.13165596935714,1.08571077715798,1.17954547373468
melanoma,PALB2,pLoF,0.335903870396373,0.486519115011851,0.489928367593549,250194,3582,246612,4,278,1.3992045133705,0.539206819071982,3.63083922715568
melanoma,PALB2,missense,-0.0460961877623342,0.0708361217641869,0.515211695353278,250194,3582,246612,221,14330,0.95495010325936,0.831160439123407,1.0971764978093
melanoma,PRDM7,pLoF,-0.199256829126576,0.328500216450573,0.544139440881651,250194,3582,246612,9,2753,0.819339436076569,0.430371959428641,1.55985327761945
melanoma,PRDM7,missense,0.158578180489791,0.0395105492823324,5.98083768125825e-05,250194,3582,246612,907,50419,1.17184353594563,1.08452155530483,1.26619638495942
myeloma,PALB2,pLoF,0.713776887646341,0.637867796496919,0.263138250729123,247877,1265,246612,2,278,2.04168794070664,0.584837633185004,7.1276015952077
myeloma,PALB2,missense,0.042175708212895,0.115606530202656,0.715244910307785,247877,1265,246612,80,14330,1.04307773997564,0.831595672062431,1.30834155129058
myeloma,PRDM7,pLoF,0.0424099692160008,0.250057774615519,0.865324185841697,247877,1265,246612,16,2753,1.04332212103669,0.639100050643085,1.70320914096186
myeloma,PRDM7,missense,0.0212053310168983,0.0696584772120245,0.760809054763903,247877,1265,246612,266,50419,1.02143176172913,0.891078479149519,1.17085404740653
ovary,PALB2,pLoF,1.10110062942226,0.543723489689743,0.042855928086503,152422,1237,151185,3,167,3.00747431773051,1.03605701083003,8.73011974945501
ovary,PALB2,missense,0.0572960647397183,0.115823858785389,0.620824081364724,152422,1237,151185,80,8850,1.05896928745492,0.843905694477606,1.32884036582661
ovary,PRDM7,pLoF,-0.992556918264258,0.531400454562542,0.0617880775468907,152422,1237,151185,3,1609,0.370627813412411,0.130800414556082,1.05018762013149
ovary,PRDM7,missense,0.0210101411836092,0.0706374759371415,0.766133523265531,152422,1237,151185,260,30746,1.02123240809037,0.889196736001849,1.17287388618113
pancreas,PALB2,pLoF,1.36327224293253,0.540706036731981,0.0116928197842189,247544,932,246612,3,278,3.90896347495042,1.35460227155204,11.2800604054719
pancreas,PALB2,missense,-0.0198542056133932,0.136054883304075,0.883978293519501,247544,932,246612,57,14330,0.980341591189142,0.750874406059335,1.27993393789922
pancreas,PRDM7,pLoF,0.375612010898385,0.297994903367779,0.207501829498688,247544,932,246612,11,2753,1.45588215776546,0.811843844308775,2.61083812134399
pancreas,PRDM7,missense,-0.0186291732188853,0.0814551581020587,0.819098482359295,247544,932,246612,192,50419,0.981543277297957,0.836709493441694,1.15144768018095
stomach,PALB2,pLoF,1.09294474778422,0.811992185662743,0.178301219467346,247121,509,246612,1,278,2.98304546798305,0.607422495188713,14.6497048340128
stomach,PALB2,missense,-0.00201493982236464,0.185299004123604,0.991323980934551,247121,509,246612,30,14330,0.997987088806129,0.694061771663427,1.43499940507704
stomach,PRDM7,pLoF,-0.204655959961195,0.466436322271879,0.660831781347622,247121,509,246612,4,2753,0.814927635923568,0.326653810394468,2.03306078380043
stomach,PRDM7,missense,-0.0818208801078366,0.112479092041436,0.466961416145293,247121,509,246612,97,50419,0.921436991610141,0.739134146963756,1.14870370012709
testis,PALB2,missense,-0.359861740247021,0.27356394890033,0.188356201685449,95731,304,95427,13,5480,0.697772793296147,0.408183999300654,1.19281224128946
testis,PRDM7,pLoF,-0.136905028781457,0.776635825276597,0.860074312025253,95731,304,95427,1,1144,0.872053042139525,0.190313365096133,3.99591751173472
testis,PRDM7,missense,0.00945979476557159,0.140699211341971,0.946395282528236,95731,304,95427,62,19673,1.00950468004762,0.766204945528724,1.33006149984428
thyroid,PALB2,pLoF,0.360567816745726,0.539921367466438,0.504251419975024,249198,2586,246612,3,278,1.43414351411187,0.497749361917623,4.13213511946109
thyroid,PALB2,missense,0.0876532191903427,0.0788872178077264,0.266516406994862,249198,2586,246612,175,14330,1.09160950715508,0.935229910298053,1.27413730355524
thyroid,PRDM7,pLoF,-0.266298166106721,0.264860306687784,0.314690443649227,249198,2586,246612,14,2753,0.766210635396327,0.455930529733679,1.28764954199793
thyroid,PRDM7,missense,-0.0430782584715151,0.0502230062476599,0.391036299281041,249198,2586,246612,510,50419,0.957836428319031,0.868043420537461,1.05691789340089
