Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
endometrium,IGLL5,missense,0.0328161998812557,0.539301152140862,0.951479076263333,152371,1186,151185,3,402,1.03336058998635,0.359085543863784,2.97375967143363
endometrium,CHEK2,missense,0.0123358659026152,0.19084731239875,0.948462740141794,152371,1186,151185,28,3578,1.01241226652915,0.696478752071203,1.47165810065358
endometrium,CHEK2,pLoF,0.261527261295939,0.397362590790929,0.510436782327399,152371,1186,151185,6,551,1.29891235112326,0.596134417004933,2.83018937973278
esophagus,IGLL5,missense,0.343482967243345,0.815304890984792,0.673540492932729,247001,389,246612,1,624,1.40984950865476,0.285222627221241,6.9688567713538
esophagus,CHEK2,missense,0.0621049305671761,0.323158706217739,0.847600507684667,247001,389,246612,9,5925,1.06407399275786,0.564805138513315,2.00467981761637
esophagus,CHEK2,pLoF,-0.19756221988443,0.813762499002746,0.808178723561482,247001,389,246612,1,923,0.820729073370948,0.166542056494472,4.04460126201632
eye,CHEK2,missense,0.476167879796527,0.322123061399863,0.13934962671326,246889,277,246612,9,5925,1.60989326182662,0.856259564596005,3.02683487768989
eye,CHEK2,pLoF,0.169003053076145,0.811329714414235,0.834991773885499,246889,277,246612,1,923,1.18412375413844,0.241430419174788,5.80767357281434
HL,IGLL5,missense,-0.0308471720822987,0.814262139658075,0.969780497888765,247209,597,246612,1,624,0.969623747331415,0.196563127487614,4.78304463001719
HL,CHEK2,missense,0.435318692927052,0.213634424458337,0.0415818992785867,247209,597,246612,22,5925,1.54545550621634,1.01674150948723,2.34910515544799
HL,CHEK2,pLoF,0.79190549518783,0.427947193864614,0.0642451477739432,247209,597,246612,5,923,2.20759899025419,0.954225185323366,5.10727800599793
kidney,IGLL5,pLoF,0.467307110478606,0.835290153515065,0.575851350604968,248569,1957,246612,1,107,1.59569138171836,0.310419240312312,8.20255530272059
kidney,IGLL5,missense,0.111988399961293,0.431104458663527,0.795040486917132,248569,1957,246612,5,624,1.11849988592782,0.480484258106266,2.60371068086868
kidney,CHEK2,missense,0.223280713412718,0.135540541777894,0.0994891545531751,248569,1957,246612,57,5925,1.25017146438207,0.958511357889183,1.63057920752976
kidney,CHEK2,pLoF,0.422874715629099,0.287656947068007,0.141543862644653,248569,1957,246612,12,923,1.5263430570574,0.868556587027634,2.68229285532229
liver,IGLL5,missense,0.542458364511382,0.475113794624333,0.253560410555077,247710,1098,246612,4,624,1.72023062219979,0.677905377825586,4.36520123655847
liver,CHEK2,missense,0.12695527980162,0.1869123686407,0.496996237168832,247710,1098,246612,29,5925,1.13536624284255,0.787110817059369,1.63770650516822
liver,CHEK2,pLoF,-0.543855152853349,0.633421692456061,0.390561858729708,247710,1098,246612,2,923,0.580505993688126,0.167740211408263,2.00898285437143
lung,IGLL5,pLoF,1.24718563394617,0.496112455014087,0.0119398462458098,249561,2949,246612,4,107,3.48053366467112,1.31629778781174,9.20317173141187
lung,IGLL5,missense,0.173145713744608,0.33109881045928,0.601014112183283,249561,2949,246612,9,624,1.18903935183795,0.621390214234779,2.27524435987503
lung,CHEK2,missense,0.0217006346654923,0.121088809391856,0.857770807460315,249561,2949,246612,72,5925,1.02193780591992,0.806034228163273,1.29567311495968
lung,CHEK2,pLoF,0.812958179417209,0.19810567599676,4.06666390303308e-05,249561,2949,246612,27,923,2.25456754704526,1.52909826034182,3.3242303362855
non_melanoma,IGLL5,pLoF,0.466354665547972,0.323876555293853,0.149891487671312,261784,15172,246612,13,107,1.59417229708805,0.844988958761411,3.00759588211445
non_melanoma,IGLL5,missense,-0.080499113148933,0.163671993011221,0.62283815815387,261784,15172,246612,45,624,0.922655721841605,0.669455673284712,1.27162053444128
non_melanoma,CHEK2,missense,-0.0451207534934577,0.0645297551411668,0.484412054297011,261784,15172,246612,300,5925,0.955882048767045,0.842318770156673,1.08475617964103
non_melanoma,CHEK2,pLoF,0.156969334286507,0.115596093728567,0.174491577721238,261784,15172,246612,95,923,1.16995973570075,0.932771659364871,1.4674607332013
melanoma,IGLL5,pLoF,0.59758745937764,0.562487387059558,0.288053440514282,250194,3582,246612,3,107,1.81772816319069,0.603585508384606,5.47417992870563
melanoma,IGLL5,missense,-0.00876921642922842,0.302052024357112,0.976838957983747,250194,3582,246612,11,624,0.991269121004235,0.548383562322355,1.79183793565078
melanoma,CHEK2,missense,0.252738784561625,0.107205823260335,0.0183979670907993,250194,3582,246612,95,5925,1.28754690577447,1.04354047241402,1.58860827959501
melanoma,CHEK2,pLoF,0.146850778260483,0.217269256364543,0.499108556760794,250194,3582,246612,22,923,1.15818112433248,0.756548119917132,1.77303132668809
myeloma,IGLL5,pLoF,1.80360412679269,0.5574649687968,0.00121486191534174,247877,1265,246612,3,107,6.07149049981574,2.03601174087205,18.1054932785229
myeloma,IGLL5,missense,0.18942402938448,0.537773757909654,0.724660232066942,247877,1265,246612,3,624,1.2085533059632,0.421222884743302,3.46752549839423
myeloma,CHEK2,missense,0.149390317036352,0.162829786167914,0.358900031305976,247877,1265,246612,39,5925,1.16112610807466,0.843875590845182,1.5976452613143
myeloma,CHEK2,pLoF,0.81419438771975,0.3133079153221,0.0093576550974362,247877,1265,246612,10,923,2.25735638560308,1.22155197092419,4.17146218328131
ovary,IGLL5,missense,-0.0262968004167629,0.538466162204333,0.961049597496329,152422,1237,151185,3,402,0.974045949458668,0.339028506478231,2.79848299929834
ovary,CHEK2,missense,0.326344237604624,0.163106373451546,0.0454132827563558,152422,1237,151185,39,3578,1.38589236303573,1.00668385793392,1.90794520721006
ovary,CHEK2,pLoF,0.793482972204641,0.300941207263575,0.00837239748161688,152422,1237,151185,11,551,2.21108417510043,1.22586785289215,3.98810786810776
pancreas,IGLL5,pLoF,1.22782586313277,0.831873908835306,0.139950355011888,247544,932,246612,1,107,3.41379939502237,0.668568086566891,17.4313230673315
pancreas,IGLL5,missense,0.363593236074614,0.537708738607597,0.498920063154232,247544,932,246612,3,624,1.43848896971801,0.501427360885589,4.12672039345
pancreas,CHEK2,missense,0.198456237961149,0.197250365851017,0.314361019280842,247544,932,246612,26,5925,1.2195186576236,0.828492599101649,1.79509842080025
pancreas,CHEK2,pLoF,0.138141701774825,0.473787442772745,0.770616227421816,247544,932,246612,4,923,1.14813823197298,0.453633977809257,2.90591416031963
stomach,IGLL5,missense,0.71796927069094,0.633193735595374,0.256842530319265,247121,509,246612,2,624,2.05026544614256,0.59269956369945,7.09227517126661
stomach,CHEK2,missense,0.571127050344987,0.218947657883053,0.0090937481727636,247121,509,246612,21,5925,1.77026110091008,1.15257379752095,2.71897935918365
stomach,CHEK2,pLoF,0.23866963010163,0.63175644296845,0.705588527469844,247121,509,246612,2,923,1.26955904320158,0.368044933959025,4.37930267599976
testis,CHEK2,missense,0.146736610146272,0.360852114880827,0.684273012364106,95731,304,95427,7,2347,1.15804890452539,0.570911804762165,2.34900952141133
testis,CHEK2,pLoF,0.571658526057349,0.631695192784745,0.365486876796023,95731,304,95427,2,372,1.77120220175372,0.513532838659003,6.10897104007865
thyroid,IGLL5,pLoF,1.11726129546572,0.549464671773907,0.0420158327930243,249198,2586,246612,3,107,3.05647195667721,1.04115463993715,8.9727505056484
thyroid,IGLL5,missense,-0.222947884142931,0.429418877427652,0.603631666334575,249198,2586,246612,5,624,0.800156549052279,0.344868043342,1.85650864251382
thyroid,CHEK2,missense,0.572751123397413,0.101229330885762,1.53186187217303e-08,249198,2586,246612,105,5925,1.7731384701563,1.45403911541022,2.16226647620908
thyroid,CHEK2,pLoF,0.872663324782803,0.202932323709522,1.70591880906259e-05,249198,2586,246612,25,923,2.39327644541137,1.60789083378198,3.56228919514914
