Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
kidney,JAK2,missense,0.752178161307189,0.354528321142919,0.0338687643488308,248569,1957,246612,8,255,2.1216162097177,1.05898978466877,4.25051818865731
liver,CDKN2A,missense,0.766491130075186,0.646343972948512,0.235666796304683,247710,1098,246612,2,253,2.15220119509769,0.606336735238918,7.63926992210815
liver,JAK2,missense,1.18884274062558,0.401559644837986,0.00307077027530139,247710,1098,246612,6,255,3.28327940210308,1.49451284731012,7.21300164911696
lung,CDKN2A,missense,1.824347323022,0.452651753533872,5.56926423476446e-05,249561,2949,246612,5,253,6.198747918465,2.55273718293786,15.052264688076
lung,JAK2,missense,0.48460078831478,0.322685583071535,0.133155509641698,249561,2949,246612,10,255,1.623526748607,0.862559339661443,3.05583509706936
non_melanoma,CDKN2A,missense,0.883721162560968,0.440267581226363,0.0447244859771733,261784,15172,246612,6,253,2.41988776879207,1.02103065150719,5.73524095961797
non_melanoma,JAK2,missense,0.5571399089302,0.155420489403574,0.000337431937062862,261784,15172,246612,64,255,1.74567257104669,1.28726697545805,2.36731989820559
melanoma,CDKN2A,missense,2.59500113376062,0.374585192838255,4.27840141920118e-12,250194,3582,246612,9,253,13.3966025499397,6.42905555641849,27.9152914928346
melanoma,JAK2,missense,1.10310633946452,0.222941928533473,7.49977430081585e-07,250194,3582,246612,24,255,3.01351249256113,1.9467244459982,4.66489110027356
myeloma,CDKN2A,missense,0.754293874013442,0.831159057182245,0.3641316195961,247877,1265,246612,1,253,2.12610969187288,0.416967105708416,10.8410048658295
myeloma,JAK2,missense,1.26349283667155,0.33941534513382,0.00019721567252087,247877,1265,246612,9,255,3.53775673878763,1.81893467155721,6.88079838080301
ovary,CDKN2A,missense,1.27561079973856,0.550477074034453,0.0204883569174025,152422,1237,151185,3,175,3.58088794768758,1.2173733675217,10.5331353847493
ovary,JAK2,missense,-0.235028497445052,0.825499903583564,0.775865938976584,152422,1237,151185,1,136,0.790548320700399,0.156769520001028,3.98653161251066
pancreas,CDKN2A,missense,1.77748913345449,0.651399648950453,0.00635801066287947,247544,932,246612,2,253,5.91498601709934,1.64999009022395,21.2044058869057
pancreas,JAK2,missense,1.08896867304806,0.43494377802071,0.0122902246919349,247544,932,246612,5,255,2.97120820477736,1.26680062978387,6.96879839540533
stomach,CDKN2A,missense,1.67557382193141,0.651207819083656,0.0100814004295453,247121,509,246612,2,253,5.34185954594201,1.49067636034235,19.1426282509895
testis,CDKN2A,missense,2.68826365604582,0.571026449408437,2.50436135419705e-06,95731,304,95427,3,78,14.7061188583693,4.80219152288054,45.0356739930185
thyroid,CDKN2A,missense,1.1837413388251,0.437885439396197,0.00686520944926363,249198,2586,246612,5,253,3.26657272461865,1.38472511671333,7.70585962255756
thyroid,JAK2,missense,1.09893088713964,0.305813089999869,0.000326300273003188,249198,2586,246612,11,255,3.00095594768826,1.64797662040467,5.46472352123182
