Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
cervix,HLA.DPB1,pLoF,0.148386285466516,0.0453661138209089,0.0010722032076877,153188,2003,151185,877,59708,1.15996088586342,1.06127427914725,1.26782424032192
cervix,HLA.DPB1,missense,-0.0187695434535481,0.057445849169002,0.743868669018011,153188,2003,151185,447,35685,0.981405507507406,0.876900858757986,1.09836449644952
endometrium,MICA,pLoF,-0.0376989861951876,0.0609400478213843,0.536163978761846,152371,1186,151185,459,58143,0.963002774396234,0.854585019532521,1.08517505256778
endometrium,HLA.DPB1,pLoF,-0.0194226927798389,0.0599458769602856,0.745935146568769,152371,1186,151185,460,59708,0.980764712451569,0.872044824070538,1.1030389661626
endometrium,HLA.DPB1,missense,-0.0518611396126612,0.0733955792340953,0.479816585270557,152371,1186,151185,266,35685,0.949460700170053,0.822247502318304,1.09635556037047
esophagus,MICA,pLoF,0.0522584433521317,0.103000869640974,0.611902776788377,247001,389,246612,158,94116,1.05364801565339,0.861035493763783,1.28934770857993
esophagus,HLA.DPB1,pLoF,-0.0478253323696014,0.102666575551331,0.641336063635981,247001,389,246612,149,97786,0.953300283237868,0.779542458664559,1.16578823888341
esophagus,HLA.DPB1,missense,-0.0609780546181848,0.126897943202352,0.630851775496069,247001,389,246612,80,56710,0.940843886727779,0.733671826648158,1.20651657463404
eye,MICA,pLoF,-0.0189431626769031,0.121718933917953,0.876324385108038,246889,277,246612,107,94116,0.981235131436105,0.772975527981938,1.24560525955865
eye,HLA.DPB1,pLoF,-0.0479326782407271,0.120301917392379,0.690308436802712,246889,277,246612,107,97786,0.953197955880827,0.752977370868782,1.20665823203567
eye,HLA.DPB1,missense,-0.024724513619546,0.147059226478018,0.866483972974964,246889,277,246612,58,56710,0.975578633638691,0.731282599358243,1.30148546026881
HL,MICA,pLoF,0.0334431833966286,0.0843736198879363,0.691831992000645,247209,597,246612,234,94116,1.03400869319549,0.876405782884732,1.21995312957042
HL,HLA.DPB1,pLoF,0.0438126726194312,0.082478345395112,0.595278718235286,247209,597,246612,245,97786,1.04478661941504,0.888836554249091,1.22809877124248
HL,HLA.DPB1,missense,0.0378197425569247,0.101267090352918,0.708802179384034,247209,597,246612,129,56710,1.03854401071702,0.85158146820094,1.26655370328196
kidney,MICA,pLoF,-0.0338996597937391,0.0477584296954054,0.477818735903956,248569,1957,246612,740,94116,0.966668495487608,0.880289488013445,1.06152350208913
kidney,HLA.DPB1,pLoF,-0.0323243821066983,0.046767400878135,0.489456596318831,248569,1957,246612,761,97786,0.96819246682319,0.883391498500831,1.06113388503737
kidney,HLA.DPB1,missense,-0.10103266076148,0.0585170052366987,0.0842481271724477,248569,1957,246612,409,56710,0.903903510226802,0.805957809395654,1.01375226627929
liver,MICA,pLoF,-0.0202342667438616,0.0635648349179962,0.750238533920373,247710,1098,246612,417,94116,0.979969072250218,0.865178829712104,1.10998946066042
liver,HLA.DPB1,pLoF,-0.0584173206518259,0.0620594834550656,0.346545125756695,247710,1098,246612,424,97786,0.943256224985608,0.835227051506085,1.06525800902848
liver,HLA.DPB1,missense,0.0311248207232253,0.0754559020886431,0.679980156618074,247710,1098,246612,260,56710,1.03161426268883,0.889793353947299,1.19603948744042
lung,MICA,pLoF,-0.00624524250823356,0.039309531938412,0.873768547725475,249561,2949,246612,1116,94116,0.99377421848481,0.920083815433528,1.07336655721931
lung,HLA.DPB1,pLoF,-0.0776264303975723,0.0385133422637017,0.0438447063698863,249561,2949,246612,1123,97786,0.925310029686018,0.85803430810375,0.997860625095205
lung,HLA.DPB1,missense,-0.0501571776684234,0.0486323616162029,0.302374872956998,249561,2949,246612,566,56710,0.951079924226995,0.864611630529836,1.0461957604171
non_melanoma,MICA,pLoF,-0.00869665096647741,0.018461966509983,0.637599550979172,261784,15172,246612,6003,94116,0.99134105551666,0.956110831221947,1.02786942293801
non_melanoma,MICA,missense,-0.296442246081634,0.917157145224915,0.746529697479477,261784,15172,246612,1,36,0.743458563669414,0.123188790418384,4.48685821182397
non_melanoma,HLA.DPB1,pLoF,-0.00795127654707496,0.0184604726406545,0.666672692791598,261784,15172,246612,5910,97786,0.992080251234912,0.956826558960293,1.02863284434726
non_melanoma,HLA.DPB1,missense,0.0124507751941033,0.0219988932676966,0.571412271772668,261784,15172,246612,3256,56710,1.01252860878966,0.969799176640695,1.0571407032627
melanoma,MICA,pLoF,-0.00177544419165226,0.0349909416691742,0.959532615496384,250194,3582,246612,1426,94116,0.998226130977041,0.932061546324167,1.06908756454462
melanoma,HLA.DPB1,pLoF,0.0379110107403475,0.0348984546054101,0.277335901364546,250194,3582,246612,1430,97786,1.03863880106789,0.969971389381826,1.11216740090782
melanoma,HLA.DPB1,missense,0.0596273021241763,0.0412356314494637,0.148173263222413,250194,3582,246612,799,56710,1.06144087605735,0.979029944205865,1.15078883953776
myeloma,MICA,pLoF,0.0249014565946809,0.059659059069001,0.676388731437104,247877,1265,246612,474,94116,1.02521408745908,0.912079473661188,1.15238195297332
myeloma,HLA.DPB1,pLoF,-0.0266468850878773,0.0578066182998711,0.644823005093093,247877,1265,246612,495,97786,0.97370501058502,0.869405377606666,1.09051711900879
myeloma,HLA.DPB1,missense,0.0467495421342343,0.0725249761588605,0.519186948783998,247877,1265,246612,263,56710,1.04785953154935,0.909012167671737,1.20791518189594
ovary,MICA,pLoF,-0.0724798938198354,0.0595780168444593,0.223773831445188,152422,1237,151185,475,58143,0.930084446917741,0.827579038817166,1.04528635673842
ovary,HLA.DPB1,pLoF,0.0155261310642378,0.0584201218475323,0.790418784347114,152422,1237,151185,490,59708,1.01564728765607,0.905765167343313,1.13885966265266
ovary,HLA.DPB1,missense,-0.00802862302008093,0.0706877604599502,0.9095717833121,152422,1237,151185,287,35685,0.992003520294012,0.863661743278701,1.13941712937278
pancreas,MICA,pLoF,-0.0626479399333619,0.0687130282238925,0.361909252732696,247544,932,246612,349,94116,0.939274096387159,0.820925431142885,1.07468448981496
pancreas,HLA.DPB1,pLoF,0.052262558848101,0.0664294161180602,0.431435140886807,247544,932,246612,385,97786,1.05365235194647,0.925022974706774,1.20016832999662
pancreas,HLA.DPB1,missense,0.0187386624027189,0.0817336163143258,0.81866290876537,247544,932,246612,203,56710,1.01891533293483,0.868093126137789,1.19594133904582
stomach,MICA,pLoF,-0.00305113063938662,0.0923128354109333,0.973633061494772,247121,509,246612,196,94116,0.99695351932928,0.831951641243487,1.19468040019426
stomach,HLA.DPB1,pLoF,0.0499628885496849,0.0893027631245771,0.575835868208412,247121,509,246612,208,97786,1.05123208290489,0.882437502927924,1.25231406015936
stomach,HLA.DPB1,missense,-0.100140371891368,0.114159329272894,0.380378928241286,247121,509,246612,108,56710,0.904710413210372,0.723330856174258,1.13157198367063
testis,MICA,pLoF,0.0537624183752903,0.11516033522547,0.640608344148097,95731,304,95427,126,35973,1.05523386819451,0.842023217312863,1.3224320822629
testis,HLA.DPB1,pLoF,-0.101819321662074,0.116211579851763,0.380945940348165,95731,304,95427,113,38078,0.903192724287806,0.719218672879969,1.13422680467943
testis,HLA.DPB1,missense,0.0224627052535112,0.136604256886877,0.869387650684042,95731,304,95427,75,21025,1.02271689148599,0.782487979474598,1.33669764592815
thyroid,MICA,pLoF,-0.0675484162129802,0.0413035955018706,0.101962604608281,249198,2586,246612,1000,94116,0.934682465735172,0.861998304007865,1.01349539516589
thyroid,HLA.DPB1,pLoF,-0.0179732260623819,0.0406598294552465,0.658461060903927,249198,2586,246612,1010,97786,0.982187329028543,0.906952657155123,1.06366296155988
thyroid,HLA.DPB1,missense,0.031683412859492,0.0485460406388,0.513984076253407,249198,2586,246612,609,56710,1.03219067527841,0.938506892905196,1.13522617488045
