Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
breast,FLG,pLoF,0.0704887814751344,0.0354445706049564,0.0467338152614152,161421,10236,151185,1018,13690,1.07303253152105,1.00101921869265,1.15022648137188
breast,FLG,missense,0.087779642451237,0.0622961310858754,0.158814313883622,161421,10236,151185,344,6743,1.09174752071248,0.96626367082128,1.23352733314373
bone,FLG,pLoF,0.0483981540678273,0.132712521926337,0.715347186855696,247264,652,246612,62,22521,1.04958847006053,0.809196410787824,1.36139501089911
bone,FLG,missense,-0.0967028772326845,0.259984222942452,0.709925078011352,247264,652,246612,16,11382,0.907825701749679,0.54538539319579,1.51112867165005
prostate,FLG,pLoF,0.0362831959428535,0.0445989713775221,0.415906610728577,102418,6991,95427,691,8831,1.03694946479458,0.950155919842644,1.13167130792159
prostate,FLG,missense,0.0164898171747827,0.0774857669547712,0.831474447703492,102418,6991,95427,234,4639,1.01662652460314,0.87338440345085,1.18336151463554
cervix,FLG,pLoF,0.0353780244582707,0.0769171188012532,0.645552150391181,153188,2003,151185,190,13690,1.03601127238466,0.891030377670012,1.20458222683131
cervix,FLG,missense,0.143712347923926,0.104025182332285,0.167120674429089,153188,2003,151185,115,6743,1.15455195148859,0.941601374834463,1.41566298044166
endometrium,FLG,pLoF,0.181772420098506,0.0944442470209713,0.0542727619093531,152371,1186,151185,128,13690,1.19934121686301,0.996670652001695,1.44322435056913
endometrium,FLG,missense,-0.16646394629193,0.19717923337432,0.398542814311905,152371,1186,151185,29,6743,0.846653341377583,0.575262890266949,1.24607704163428
esophagus,FLG,pLoF,-0.0826451740133216,0.176467123241231,0.639547296322857,247001,389,246612,34,22521,0.920677769667667,0.651476222244725,1.30111817840347
esophagus,FLG,missense,0.290208199752346,0.314029184728053,0.35541132602364,247001,389,246612,11,11382,1.33670576086467,0.722326741136163,2.47364826659793
eye,FLG,pLoF,0.0371210848370872,0.197478709168668,0.850896151751178,246889,277,246612,27,22521,1.03781867733593,0.704737368273541,1.5283248136336
eye,FLG,missense,0.149821608359409,0.398035357402856,0.706617492093291,246889,277,246612,6,11382,1.16162699969739,0.532424935930568,2.53439911499924
HL,FLG,pLoF,-0.0217974599080663,0.142547895432804,0.878466698222608,247209,597,246612,53,22521,0.97843838798463,0.739939982333124,1.2938099061269
HL,FLG,missense,-0.177271097178981,0.251787852888098,0.481401984176737,247209,597,246612,17,11382,0.83755269556978,0.511316646313225,1.37193757119826
kidney,FLG,pLoF,-0.0801779008171045,0.0820673140615314,0.328580403209908,248569,1957,246612,165,22521,0.922952137841181,0.785820502710532,1.08401428291493
kidney,FLG,missense,0.0419155796080985,0.133062264229449,0.752756139642722,248569,1957,246612,68,11382,1.0428064409063,0.803416784064155,1.35352571014851
liver,FLG,pLoF,0.068576512555259,0.103340191393331,0.506946595526502,247710,1098,246612,104,22521,1.07098256542892,0.874619328237011,1.31143186346539
liver,FLG,missense,0.0864476350642979,0.156336701036316,0.580292145930034,247710,1098,246612,49,11382,1.09029427303341,0.802545547620825,1.48121387668715
lung,FLG,pLoF,0.0508074017932276,0.0623875974964744,0.415425547031418,249561,2949,246612,296,22521,1.05212023729723,0.931024168443621,1.18896697985924
lung,FLG,missense,0.00422815124966827,0.107606833074761,0.968657113812669,249561,2949,246612,106,11382,1.00423710249245,0.813282000033866,1.2400276386056
non_melanoma,FLG,pLoF,0.136266078646464,0.0287120563259723,2.07526586247072e-06,261784,15172,246612,1731,22521,1.14598677564189,1.08327784062759,1.21232581401762
non_melanoma,FLG,missense,0.0612560395553512,0.125350639838289,0.625070022826687,261784,15172,246612,77,11382,1.06317109319538,0.831580892572539,1.35925775051121
melanoma,FLG,pLoF,0.0875877845132153,0.0548874790547497,0.110540185837549,250194,3582,246612,393,22521,1.09153808037635,0.980208771722014,1.21551185347849
melanoma,FLG,missense,0.0380184339223256,0.259421566021491,0.883486602688482,250194,3582,246612,16,11382,1.03875038094585,0.624728269682618,1.72715467872666
myeloma,FLG,pLoF,-0.0404521674742619,0.100531930823854,0.687403441411647,247877,1265,246612,109,22521,0.960355099622829,0.788603884931799,1.1695122671775
myeloma,FLG,missense,0.0932098560914681,0.134299802630347,0.487655158081759,247877,1265,246612,68,11382,1.09769206846595,0.843653916352982,1.42822531113447
ovary,FLG,pLoF,0.143306622210876,0.0940591190752471,0.127613583798556,152422,1237,151185,128,13690,1.15408361508931,0.959785109743578,1.38771583044609
ovary,FLG,missense,0.00526140220985451,0.189776974656864,0.977882175227108,152422,1237,151185,32,6743,1.00527526769309,0.693021238405148,1.45822134709906
pancreas,FLG,pLoF,0.010614455435998,0.11255917763441,0.924869967880478,247544,932,246612,87,22521,1.01067098861401,0.810586289571648,1.26014449092867
pancreas,FLG,missense,-0.123807258696375,0.207947084930554,0.551590380631124,247544,932,246612,26,11382,0.883550121074365,0.587795573381256,1.3281161883541
stomach,FLG,pLoF,-0.166269007387128,0.164632423376963,0.312523636232423,247121,509,246612,39,22521,0.846818403140656,0.613274510835166,1.169299221194
stomach,FLG,missense,0.235683652544654,0.217145207398802,0.277756266892686,247121,509,246612,25,11382,1.2657738224958,0.827030972214555,1.93727130366767
testis,FLG,pLoF,0.14275324672734,0.18581059579638,0.442325066686602,95731,304,95427,31,8831,1.15344515018247,0.801372954649368,1.6601954268117
testis,FLG,missense,-0.567574463849197,0.51768437638056,0.27291617381881,95731,304,95427,3,4639,0.566898805997998,0.205518916761672,1.56372104965225
thyroid,FLG,pLoF,0.00179101628188078,0.0696769858533293,0.97949298649542,249198,2586,246612,231,22521,1.00179262110949,0.873913947386362,1.14838361226627
thyroid,FLG,missense,0.177753176295635,0.127872306397433,0.164503539548435,249198,2586,246612,74,11382,1.19453044641549,0.929719883387557,1.53476656024014
