Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
bone,CPVL,pLoF,0.143766916591891,0.812081778656007,0.859480879453423,247264,652,246612,1,475,1.15461495556969,0.235067135637222,5.67129765720471
prostate,POT1,missense,0.448992022309306,0.197005777186555,0.0226622813199058,102418,6991,95427,34,304,1.56673215824504,1.06488604589541,2.3050819992811
prostate,POT1,pLoF,0.128996646585188,0.59838178313936,0.829318401546541,102418,6991,95427,3,52,1.13768630902521,0.352110547471329,3.67591981279348
prostate,CPVL,missense,-0.0495515983401023,0.0487554555982404,0.309472597695034,102418,6991,95427,574,6659,0.951656052996918,0.864926682842261,1.04708209513157
prostate,CPVL,pLoF,-0.394814230495535,0.351134179384712,0.260844628969193,102418,6991,95427,9,194,0.6738052000811,0.338569944980978,1.3409738648888
cervix,POT1,missense,0.567450547942508,0.328221258239786,0.0838330945716064,153188,2003,151185,9,447,1.76376468108861,0.926954037001775,3.3560087405387
cervix,CPVL,missense,-0.0632933011901501,0.0917927237215915,0.490493471552403,153188,2003,151185,130,10470,0.938668120833451,0.78411174748828,1.12368912197961
cervix,CPVL,pLoF,0.17339129346654,0.475340238963456,0.715280847959836,153188,2003,151185,4,281,1.1893313916494,0.468481598617995,3.01934838707744
endometrium,POT1,missense,0.0313473317355109,0.536694123149527,0.953423492097627,152371,1186,151185,3,447,1.03184383376281,0.360395290646519,2.95426084887054
endometrium,CPVL,missense,0.0889310098424154,0.105253614805538,0.398154840592157,152371,1186,151185,101,10470,1.09300524712087,0.889262968680453,1.34342766123105
endometrium,CPVL,pLoF,0.777760204062252,0.479463284902655,0.104771753997393,152371,1186,151185,4,281,2.17659168057713,0.85046623657714,5.57053430248418
esophagus,POT1,pLoF,2.15108814579245,0.834323590387473,0.00993044168112581,247001,389,246612,1,104,8.59420505906467,1.67505157723298,44.0943798991927
esophagus,CPVL,missense,0.0524588445895444,0.175626658038622,0.765172598767352,247001,389,246612,35,17129,1.05385918917854,0.746945481416223,1.48688119581403
esophagus,CPVL,pLoF,0.64755630265111,0.812791891242114,0.425621708333897,247001,389,246612,1,475,1.91086554178844,0.388490512194033,9.39896086051836
eye,POT1,missense,0.54653383154108,0.798226113916716,0.493542412260117,246889,277,246612,1,751,1.7272556708376,0.361331086712596,8.25672703553915
eye,CPVL,missense,-0.046084099070475,0.213324631019337,0.828965901239878,246889,277,246612,23,17129,0.954961647426676,0.628642407877058,1.45066851461001
HL,POT1,missense,-0.174950683376566,0.807439371766072,0.82846283159136,247209,597,246612,1,751,0.83949842097584,0.172475036014897,4.08614263898492
HL,POT1,pLoF,1.82723531028961,0.822774350733105,0.0263630255572664,247209,597,246612,1,104,6.21667569866864,1.23939978174605,31.1820748330064
HL,CPVL,missense,-0.101414348286618,0.155837654882236,0.515195475688851,247209,597,246612,44,17129,0.903558567367401,0.665743685389275,1.22632493943319
HL,CPVL,pLoF,0.792430154111075,0.629621696208487,0.208181569784883,247209,597,246612,2,475,2.20875753065608,0.643003125246042,7.58722568784276
kidney,POT1,missense,0.479997920983231,0.329001815681757,0.144578265871742,248569,1957,246612,9,751,1.6160710423506,0.848034645399124,3.07969211882256
kidney,POT1,pLoF,1.49263337337034,0.557116807972212,0.00737959176880566,248569,1957,246612,3,104,4.44879544656266,1.49287605032218,13.2574843846449
kidney,CPVL,missense,-0.240886580320298,0.0933768110949504,0.00988787565086927,248569,1957,246612,125,17129,0.785930761348641,0.654488171049959,0.943771314679581
kidney,CPVL,pLoF,-0.0602289838285255,0.539095315518321,0.911043574737058,248569,1957,246612,3,475,0.941548909423944,0.327313652293816,2.70845515493998
liver,POT1,missense,-0.260103804960153,0.631195526355951,0.680279913603316,247710,1098,246612,2,751,0.770971550978504,0.223750362029259,2.65651919857217
liver,CPVL,missense,-0.0951583034527757,0.121036855763038,0.431754548814749,247710,1098,246612,74,17129,0.909228988986678,0.71721029598256,1.15265684143754
liver,CPVL,pLoF,0.528521750161675,0.537454457781052,0.325420646257898,247710,1098,246612,3,475,1.69642271756629,0.591632490218721,4.86425286686183
lung,POT1,missense,0.422804053426777,0.278487168936349,0.128959613453904,249561,2949,246612,13,751,1.52623520610603,0.88424529850084,2.63432998547665
lung,POT1,pLoF,0.302998616701987,0.83849680824598,0.717830871833667,249561,2949,246612,1,104,1.35391259157639,0.261734426500484,7.00358500843114
lung,CPVL,missense,-0.0134409668858674,0.0696225707340115,0.846916102593049,249561,2949,246612,234,17129,0.986648959559214,0.860795172250305,1.13090337955126
lung,CPVL,pLoF,0.257373840549271,0.373529581817144,0.490803120627107,249561,2949,246612,7,475,1.29352860982693,0.62205256076678,2.68983100459916
non_melanoma,POT1,missense,0.4005981480347,0.137461767716117,0.00356542662719343,261784,15172,246612,70,751,1.49271729657882,1.14017075247161,1.95427300926233
non_melanoma,POT1,pLoF,0.415808548138586,0.373928377802259,0.266137929542605,261784,15172,246612,9,104,1.51559567747901,0.728274235100385,3.15407321429741
non_melanoma,CPVL,missense,-0.169493980044693,0.0322010314267157,1.41246551615285e-07,261784,15172,246612,1271,17129,0.844091835860195,0.792465076344273,0.899081926300944
non_melanoma,CPVL,pLoF,0.0564903728236275,0.187201748713325,0.762833505993568,261784,15172,246612,36,475,1.05811642807772,0.733140210358603,1.52714359347485
melanoma,POT1,missense,0.567054319063874,0.235639528693752,0.016108488393964,250194,3582,246612,19,751,1.76306596502173,1.11094313917817,2.7979844218827
melanoma,POT1,pLoF,1.24675588922663,0.463370766495384,0.00713188094316006,250194,3582,246612,5,104,3.4790382450549,1.40293416476884,8.62742344901764
melanoma,CPVL,missense,-0.17255983595815,0.0615642212125802,0.00506415943136992,250194,3582,246612,299,17129,0.841507934871726,0.745855429144799,0.949427431619059
melanoma,CPVL,pLoF,0.351760454230277,0.30696946616722,0.251830946318284,250194,3582,246612,11,475,1.42156795233963,0.778887512187452,2.59454081815186
myeloma,POT1,missense,0.883875114702044,0.32973908121666,0.00735059316231498,247877,1265,246612,9,751,2.42026034437391,1.26819977037753,4.61887809111109
myeloma,POT1,pLoF,2.07820683400961,0.556145565270129,0.00018637427214909,247877,1265,246612,3,104,7.99012843414132,2.68634505985999,23.7654325752929
myeloma,CPVL,missense,-0.143397273782948,0.115844832366541,0.215775692836891,247877,1265,246612,81,17129,0.866409798616959,0.690424279168944,1.08725310187969
myeloma,CPVL,pLoF,0.482600146637413,0.538373153638867,0.370036736004435,247877,1265,246612,3,475,1.6202819003011,0.564061582430588,4.6543028602137
ovary,POT1,missense,0.704841286658375,0.369926363650226,0.0567338562432762,152422,1237,151185,7,447,2.02352549894097,0.980001611405118,4.17821297150056
ovary,CPVL,missense,-0.132220809683024,0.111935604159043,0.237514503125126,152422,1237,151185,87,10470,0.876147511864298,0.703554059020589,1.09108099470653
ovary,CPVL,pLoF,0.721707309257661,0.47733965573724,0.130549985026019,152422,1237,151185,4,281,2.05794375942714,0.807460433069896,5.24500315249319
pancreas,POT1,missense,0.493807817777352,0.472072435877361,0.295541423698313,247544,932,246612,4,751,1.63854363157581,0.649574884025247,4.13320357452935
pancreas,CPVL,missense,0.0620052627251688,0.11747918754533,0.597639648854348,247544,932,246612,80,17129,1.06396794408418,0.845142764523703,1.33945155014927
pancreas,CPVL,pLoF,0.323167800041887,0.634367410987533,0.610448632265082,247544,932,246612,2,475,1.3814971467365,0.398451506414309,4.7898786570444
stomach,POT1,missense,0.517776846287261,0.627246484295782,0.409101468471376,247121,509,246612,2,751,1.67829239724314,0.490856393108508,5.73826766889329
stomach,CPVL,missense,0.142421342170096,0.160969795767745,0.376280371221767,247121,509,246612,42,17129,1.15306238000569,0.841075658817536,1.58077675681829
testis,POT1,missense,0.973920221251406,0.623346823337971,0.118192599482486,95731,304,95427,2,304,2.64830608194038,0.780502682316321,8.98590775220418
testis,CPVL,missense,-0.12998085786857,0.212908573496239,0.541530102978511,95731,304,95427,23,6659,0.878112239699586,0.578524724708599,1.3328403654634
testis,CPVL,pLoF,0.885501543400353,0.809582030080431,0.274053151864323,95731,304,95427,1,194,2.42419992811296,0.495964921228374,11.8491148061596
thyroid,POT1,missense,0.576097546886956,0.26698756402834,0.0309457793745858,249198,2586,246612,14,751,1.77908208175713,1.05423094294494,3.00231469661443
thyroid,POT1,pLoF,2.15804517772526,0.384811935170296,2.04617062548114e-08,249198,2586,246612,7,104,8.65420368227085,4.07075157256412,18.3983817334878
thyroid,CPVL,missense,-0.133266000801682,0.077113695793032,0.0839567624162158,249198,2586,246612,185,17129,0.87523224866207,0.752461032862912,1.01803476278834
thyroid,CPVL,pLoF,-0.646609689633489,0.634391671818361,0.308079822148728,249198,2586,246612,2,475,0.523818677613659,0.151072636940327,1.8162521855318
