Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
non_melanoma,ATM,missense,0.00456142712599828,0.0118543923172269,0.700394539566816,355230,35991,319239,13198,114253,1.00457184627074,0.981500500949136,1.02818551120853
non_melanoma,ATM,pLoF,0.216902316248821,0.120553076210727,0.0719828239244113,355230,35991,319239,83,634,1.24222275123271,0.980809163118228,1.57331050902322
non_melanoma,FAM111A,pLoF,0.0531388948033043,0.046129747156535,0.249344002649412,355230,35991,319239,565,4558,1.05457611008889,0.963412366808342,1.15436630282685
non_melanoma,FAM111A,missense,0.00809057269980992,0.0857213859020762,0.924805557698308,355230,35991,319239,160,1526,1.00812338982653,0.85221174471205,1.19255898011442
melanoma,ATM,missense,-0.0524277400428083,0.0254354456777441,0.03928321590982,326171,6932,319239,2457,114253,0.948922887705704,0.902776470212098,0.997428130354548
melanoma,ATM,pLoF,0.690446243565479,0.199854957228782,0.000550830589567593,326171,6932,319239,26,634,1.99460541450831,1.34815598984575,2.95103147525316
melanoma,FAM111A,pLoF,0.0514203570861203,0.0981264333404933,0.600263612270076,326171,6932,319239,108,4558,1.05276533765408,0.868572761729379,1.27601843506949
melanoma,FAM111A,missense,-0.0442081327589713,0.186838975218919,0.812958685424129,326171,6932,319239,29,1526,0.956754804731493,0.663380998753214,1.37987032805763
myeloma,ATM,missense,0.00687535131046951,0.061000739583083,0.910261019420893,320407,1168,319239,421,114253,1.00689904079835,0.893433028501977,1.1347752389013
myeloma,ATM,pLoF,0.103329148184192,0.633014334799943,0.870334587303497,320407,1168,319239,2,634,1.10885632706325,0.320665694170562,3.834405664281
myeloma,FAM111A,pLoF,-0.155718024356061,0.264260839440511,0.555687680156552,320407,1168,319239,14,4558,0.855800471240717,0.509839273882471,1.43652026058837
myeloma,FAM111A,missense,0.352605511244586,0.366201406045476,0.335611171909446,320407,1168,319239,7,1526,1.4227697660381,0.694102207896828,2.91639154021104
ovary,ATM,missense,-0.00290232365386835,0.0506509758584995,0.954305862772588,172834,1706,171128,617,61382,0.99710188401577,0.902870260363619,1.10116836355579
ovary,ATM,pLoF,0.935348305197805,0.348534038676251,0.00728202170851482,172834,1706,171128,8,337,2.54810081995372,1.28689731873195,5.04532700017323
ovary,FAM111A,pLoF,0.133435235887594,0.193286300009218,0.489973985964409,172834,1706,171128,27,2379,1.14274725472684,0.782392339892441,1.66907473604004
ovary,FAM111A,missense,-0.0597790326819637,0.367097320556893,0.870642472026899,172834,1706,171128,7,806,0.941972655760709,0.458737760630117,1.93424775623895
pancreas,ATM,missense,0.0185338760390904,0.0540934283905104,0.7318789905229,320720,1481,319239,541,114253,1.01870669433285,0.916230511913044,1.13264436796781
pancreas,ATM,pLoF,1.92421898810766,0.233163194139702,1.54893826374923e-16,320720,1481,319239,19,634,6.84979680347351,4.33719369570064,10.8179895897631
pancreas,FAM111A,pLoF,0.172216406638976,0.200304796224945,0.389914870576402,320720,1481,319239,25,4558,1.18793488239455,0.802218888625937,1.7591075264095
pancreas,FAM111A,missense,-0.210224814232069,0.427017094282224,0.622500164645059,320720,1481,319239,5,1526,0.810402035577914,0.350931953210357,1.87144958804921
stomach,ATM,missense,0.0292237123409889,0.0684151866278108,0.669268316274143,320160,921,319239,336,114253,1.02965491522287,0.900443742948729,1.17740753128092
stomach,ATM,pLoF,1.58330454366675,0.347885210385666,5.33339813817723e-06,320160,921,319239,8,634,4.87102576201916,2.46320182998228,9.63254073841975
stomach,FAM111A,pLoF,0.441297367002987,0.223674539196803,0.0485019291427268,320160,921,319239,20,4558,1.55472295691544,1.00290754465115,2.41015583704745
stomach,FAM111A,missense,0.564691298972747,0.366468575998421,0.12334121205158,320160,921,319239,7,1526,1.75890472320972,0.85763737263453,3.6072889592322
testis,ATM,missense,0.0404482677890268,0.075427887221824,0.591785201990448,148857,746,148111,279,52871,1.0412774407249,0.898177404925008,1.20717655845855
testis,ATM,pLoF,1.5080996407166,0.397067374860708,0.000145812396891682,148857,746,148111,6,297,4.51813654809005,2.07479403093066,9.83883583761348
testis,FAM111A,pLoF,-0.192470549898885,0.325700310907441,0.554558137971949,148857,746,148111,9,2179,0.824918611782406,0.435686892959012,1.56188016454521
testis,FAM111A,missense,0.495091236824421,0.427043164782632,0.246314747313244,148857,746,148111,5,720,1.64064791973494,0.710420673871893,3.78891788418866
thyroid,ATM,missense,0.154058197783307,0.0691242427349334,0.0258329110065509,320119,880,319239,345,114253,1.16655877593778,1.01875080072895,1.33581183616612
thyroid,ATM,pLoF,0.361238706803857,0.630958304456319,0.566967101526966,320119,880,319239,2,634,1.43510598955893,0.416688288759712,4.94261359588046
thyroid,FAM111A,pLoF,0.102728038283802,0.273814428207627,0.707531108771634,320119,880,319239,13,4558,1.10818998284006,0.647952181424629,1.89533282435581
thyroid,FAM111A,missense,-0.532099731876862,0.629859906950222,0.3982277610246,320119,880,319239,2,1526,0.587370353695515,0.170912685361866,2.01859757612451
