Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
kidney,PLEKHA4,pLoF,0.920402225257412,0.431601238956949,0.0329633703735873,321315,2076,319239,5,362,2.5102998929195,1.07732308711056,5.84931821083768
liver,PLEKHA4,missense,-0.175905102882658,0.13262437300974,0.184726873478223,319955,716,319239,61,32402,0.838697569542435,0.646718543143856,1.08766575601331
lung,PLEKHA4,missense,0.0246720885296432,0.0486154642626503,0.611807781944636,324021,4782,319239,483,32402,1.02497896305364,0.931822931025317,1.12744797291747
lung,PLEKHA4,pLoF,0.504921291878869,0.351748155022036,0.151155342207328,324021,4782,319239,8,362,1.65685510737615,0.831526239856984,3.30136165914688
non_melanoma,PLEKHA4,missense,-0.0143628145839304,0.0193009406461146,0.456785118769023,355230,35991,319239,3482,32402,0.985739838586967,0.949146648203734,1.02374383475554
non_melanoma,PLEKHA4,pLoF,0.0313620045271701,0.175419795456652,0.858108419961655,355230,35991,319239,38,362,1.03185897390348,0.73164893523086,1.45525113309867
melanoma,PLEKHA4,missense,-0.0246379058046585,0.0412632065623012,0.55044635886307,326171,6932,319239,666,32402,0.975663130031372,0.899863400361395,1.05784782770398
melanoma,PLEKHA4,pLoF,0.380289467676881,0.315167529023963,0.227576046776811,326171,6932,319239,10,362,1.46270793482671,0.788654036117624,2.71286825987401
myeloma,PLEKHA4,missense,0.067156361446786,0.0941300010662362,0.475571862722159,320407,1168,319239,126,32402,1.06946268783484,0.889287187119078,1.28614294373924
myeloma,PLEKHA4,pLoF,1.2606610773935,0.475202484992444,0.0079805298326095,320407,1168,319239,4,362,3.52775283432872,1.38996882862899,8.95346701579606
ovary,PLEKHA4,missense,0.0141064132348186,0.0807963276937349,0.861400032906483,172834,1706,171128,171,17263,1.01420637817785,0.865670022741213,1.18822940671948
ovary,PLEKHA4,pLoF,0.619903191293209,0.540750338040811,0.251639622674249,172834,1706,171128,3,190,1.85874809013718,0.644069914491928,5.36423823695294
pancreas,PLEKHA4,missense,0.0716385908578477,0.0841376773015241,0.394522294399929,320720,1481,319239,158,32402,1.07426702397325,0.910949126922664,1.26686508026514
pancreas,PLEKHA4,pLoF,-0.0620998146495724,0.816809504127784,0.939397385182919,320720,1481,319239,1,362,0.939789077391959,0.189566190545453,4.65907716689312
stomach,PLEKHA4,missense,0.0638619381721061,0.106398171098851,0.548361956685517,320160,921,319239,98,32402,1.06594522225619,0.865303778052442,1.31311019975916
stomach,PLEKHA4,pLoF,0.383243487189268,0.81454848500715,0.637999215359266,320160,921,319239,1,362,1.46703519085977,0.297232027715898,7.24078178169311
testis,PLEKHA4,missense,0.0821443824123555,0.118184924573447,0.487024229628287,148857,746,148111,79,15139,1.08561254187228,0.861143765669615,1.3685921422818
testis,PLEKHA4,pLoF,1.16262627631543,0.636899550778208,0.0679336254408061,148857,746,148111,2,172,3.19832193297086,0.91789350292256,11.1442810678501
thyroid,PLEKHA4,missense,0.13197839229917,0.105668874039327,0.211672105197998,320119,880,319239,100,32402,1.14108366280644,0.927624005203451,1.40366346517541
thyroid,PLEKHA4,pLoF,0.385889693655952,0.814362016080303,0.635603152628861,320119,880,319239,1,362,1.4709224097923,0.298128544459205,7.257314926197
