Cancer,Gene,Group,log_OR,log_OR_SE,P,N,N_cases,N_controls,N_carrier_cases,N_carrier_controls,OR,CI_lower,CI_upper
endometrium,ATM,missense,0.260779521138067,0.286850111582678,0.363289826763087,173443,2315,171128,12,687,1.29794146522719,0.739754898031561,2.27731110890764
esophagus,ATM,pLoF,2.0761116567756,0.355420606255635,5.18009235446985e-09,320519,1280,319239,8,280,7.97340522411139,3.9729149481926,16.0021524993403
esophagus,ATM,missense,-0.125184281513622,0.472900400991147,0.791228285129083,320519,1280,319239,4,1270,0.882334289703354,0.349220400610515,2.22929072134763
eye,ATM,missense,1.35869304485237,0.345737478358181,8.50023300804561e-05,319770,531,319239,8,1270,3.89110447805981,1.97597122933124,7.66240612941588
HL,ATM,pLoF,1.20560137850097,0.809670633370899,0.136486781562395,319762,523,319239,1,280,3.3387663367405,0.682956642600359,16.3222084039009
HL,ATM,missense,0.510197436313335,0.533191142158875,0.338630197501646,319762,523,319239,3,1270,1.66562001635962,0.585764176727587,4.73618932177894
kidney,ATM,pLoF,1.29367524756296,0.399894517422893,0.00121625170727152,321315,2076,319239,6,280,3.64616251060509,1.66511867271948,7.98411625042278
kidney,ATM,missense,0.429610645843802,0.285544666495995,0.132444838811274,321315,2076,319239,12,1270,1.53665910244877,0.878054498168971,2.68926496255391
liver,ATM,pLoF,1.75159942385167,0.539090154242865,0.00115739366039407,319955,716,319239,3,280,5.76381408929598,2.00371335610349,16.5799927194032
liver,ATM,missense,0.221521497695683,0.534729800334653,0.678677774208401,319955,716,319239,3,1270,1.24797407649931,0.437565157685768,3.55933114933423
lung,ATM,pLoF,1.11701124507682,0.295415583391883,0.000156104277284879,324021,4782,319239,12,280,3.05570778022105,1.71259085053923,5.45217792980936
lung,ATM,missense,0.465474379261816,0.185630352843736,0.0121576962266192,324021,4782,319239,30,1270,1.59276958656115,1.10699105494935,2.2917212786243
non_melanoma,ATM,pLoF,0.145787771657802,0.186573206744965,0.434568947966439,355230,35991,319239,34,280,1.15695062428093,0.802607887274709,1.66773186290142
non_melanoma,ATM,missense,0.150853833482358,0.0845594069377862,0.074423950513856,355230,35991,319239,168,1270,1.16282667933318,0.985230594940855,1.37243594861182
melanoma,ATM,pLoF,0.888561533509896,0.272077738178775,0.00109141068497696,326171,6932,319239,14,280,2.43162931704776,1.42660709709954,4.14467385417303
melanoma,ATM,missense,0.359665903554193,0.160608586377556,0.0251302918822745,326171,6932,319239,40,1270,1.43285062428278,1.04590115035279,1.9629588425398
myeloma,ATM,pLoF,0.360389563110548,0.818544594260988,0.659733661496194,320407,1168,319239,1,280,1.43388789560026,0.28824964212402,7.13282584498173
myeloma,ATM,missense,0.197019887859736,0.42773784840815,0.645079178133813,320407,1168,319239,5,1270,1.21776825926941,0.526591122691541,2.81614989197742
ovary,ATM,pLoF,0.806331303283833,0.542603071572154,0.137267841660477,172834,1706,171128,3,151,2.23967620321884,0.773251308741084,6.48708827073495
ovary,ATM,missense,0.0682281174111245,0.367817572884569,0.852841235061342,172834,1706,171128,7,687,1.07060950529362,0.520648005749098,2.20149640480405
pancreas,ATM,pLoF,1.86081927804119,0.351865274725036,1.23362245752531e-07,320720,1481,319239,8,280,6.42900175435631,3.22578396997151,12.8130290007863
pancreas,ATM,missense,0.752071034297491,0.285793072177589,0.00850031206724988,320720,1481,319239,12,1270,2.12138893949103,1.21158195411257,3.71439259005071
stomach,ATM,pLoF,1.77742601997258,0.478350454822618,0.000202609674976157,320160,921,319239,4,280,5.9146127135167,2.31608059083992,15.1042427838001
stomach,ATM,missense,0.601969819000547,0.394294719224629,0.126835582525961,320160,921,319239,6,1270,1.82571158202782,0.842961805383533,3.9541800820192
testis,ATM,pLoF,1.45620121916851,0.638847225640144,0.022642103474167,148857,746,148111,2,129,4.28963316160572,1.22640075633954,15.0040291201948
testis,ATM,missense,-0.71641945258852,0.814391926403835,0.379022597974567,148857,746,148111,1,583,0.488498219377161,0.0990036760577722,2.41031969555764
thyroid,ATM,pLoF,0.644317103847286,0.814582234151522,0.428956487579636,320119,880,319239,1,280,1.90468588238718,0.385877723756127,9.40149712518203
thyroid,ATM,missense,0.260400804848269,0.471848618954678,0.581034944158975,320119,880,319239,4,1270,1.29745000671865,0.514579357068646,3.27136426444262
