Cancer,Gene,Group,N_cases,Count_min,Count_Q1,Count_median,Count_Q3,Count_max,EnrlAge_coef,EnrlAge_se,EnrlAge_p,PrevalentCase_coef,PrevalentCase_se,PrevalentCase_p
anus,PPM1D,missense,614,0,0,0,0,1,0.000122867028567976,0.000270384187805442,0.649690487734145,-0.0205350201172348,0.00949246489800751,0.0309053730759287
anus,TP53,missense,614,0,0,0,0,1,4.42014729242299e-05,0.000136026731513238,0.745332444165668,0.00180944970003403,0.00477553434082182,0.70489379328994
anus,TP53,pLoF,614,0,0,0,0,1,8.38522294787627e-05,0.000135996182518825,0.537742887917155,0.00174325714646382,0.0047744618474209,0.71514730179375
anus,SRSF2,missense,614,0,0,0,0,0,0,0,,0,0,
anus,SRSF2,pLoF,614,0,0,0,0,0,0,0,,0,0,
bladder,PPM1D,pLoF,1782,0,0,0,0,1,0.00033241425945697,0.000187776646409318,0.0768543918408453,0.00743337204386312,0.00578545570959404,0.199016240945857
bladder,PPM1D,missense,1782,0,0,0,0,1,-6.2160350191448e-05,0.000128002902262137,0.627298737030185,-0.000445208111603241,0.00394380843357283,0.910132194225903
bladder,TP53,missense,1782,0,0,0,0,1,0.000181357800551574,0.000156587673347839,0.246943208263168,0.000728209356582541,0.00482451394327036,0.880040613177185
bladder,TP53,pLoF,1782,0,0,0,0,1,6.9634721120615e-05,5.23058406803677e-05,0.183261168894788,0.000428627459584662,0.00161155889401555,0.790292588299405
bladder,SRSF2,missense,1782,0,0,0,0,1,0.000291370246554303,0.000147540010390622,0.0484389165459121,-0.00486056032420881,0.00454575268985968,0.285100678176903
bladder,SRSF2,pLoF,1782,0,0,0,0,0,0,0,,0,0,
brain,PPM1D,pLoF,950,0,0,0,0,1,0.000102557916553686,6.66607396406927e-05,0.124259101548112,0.00116207193466167,0.00349161507498517,0.739345421171202
brain,PPM1D,missense,950,0,0,0,0,1,-7.02631695421308e-05,9.43072841898148e-05,0.456429382012262,0.0023480097808381,0.0049397101942304,0.634658892610073
brain,TP53,missense,950,0,0,0,0,1,1.981928807089e-05,0.000163007598878539,0.903253442901882,0.00702404347182863,0.00853815593180129,0.410905524191749
brain,TP53,pLoF,950,0,0,0,0,0,0,0,,0,0,
brain,SRSF2,missense,950,0,0,0,0,0,0,0,,0,0,
brain,SRSF2,pLoF,950,0,0,0,0,0,0,0,,0,0,
breast,PPM1D,pLoF,10236,0,0,0,0,2,0.000234730710217359,5.38178827354291e-05,1.30393860555095e-05,0.00286258954808752,0.00193708056591709,0.139495980274253
breast,PPM1D,missense,10236,0,0,0,0,1,-6.57045442363572e-05,5.81564709932392e-05,0.258591604037603,-0.00167154152409283,0.00209324046241534,0.424574257890882
breast,TP53,missense,10236,0,0,0,0,1,1.49800541770695e-05,4.91780082076837e-05,0.760670309639546,0.00385026541315841,0.00177007639705794,0.0296381507124862
breast,TP53,pLoF,10236,0,0,0,0,3,-7.88652809161282e-05,3.32947591940544e-05,0.0178692134512398,0.00133846147013688,0.00119838662733631,0.264069214744417
breast,SRSF2,missense,10236,0,0,0,0,1,4.86976855441377e-05,3.62631102856869e-05,0.179334545297925,0.00197383840654763,0.00130522723347251,0.130499495642619
breast,SRSF2,pLoF,10236,0,0,0,0,1,1.69659584831392e-05,1.66531834338491e-05,0.308330702142658,0.00039629577062142,0.000599402212624116,0.508529940207182
bone,PPM1D,pLoF,652,0,0,0,0,1,0.000305150319652276,0.000197275253767233,0.122392882431058,0.00592748395885614,0.0115041441231762,0.606555380916837
bone,PPM1D,missense,652,0,0,0,0,1,-5.39339756927705e-05,0.000170954080225978,0.752492514759615,-0.0165510082053291,0.00996921985808304,0.0973550571532191
bone,TP53,missense,652,0,0,0,0,1,-0.000203976874317351,0.000197476313117541,0.302026936394551,0.00712381784591669,0.0115158689376123,0.536391153607209
bone,TP53,pLoF,652,0,0,0,0,1,1.80697146878454e-05,9.90643083608083e-05,0.855322737761342,0.00161866982078456,0.0057769540734703,0.779417696204436
bone,SRSF2,missense,652,0,0,0,0,0,0,0,,0,0,
bone,SRSF2,pLoF,652,0,0,0,0,0,0,0,,0,0,
prostate,PPM1D,pLoF,6991,0,0,0,0,1,0.000252109016943929,7.91413152549688e-05,0.00145111780269144,0.00136831440875425,0.00183254161175237,0.455284422315979
prostate,PPM1D,missense,6991,0,0,0,0,1,1.59958793415188e-05,9.61691472448579e-05,0.867901537863403,-0.000222079767633288,0.0022268263235855,0.920562121618591
prostate,TP53,missense,6991,0,0,0,0,1,-2.88902370809429e-06,7.72965426437679e-05,0.970186398572656,0.00232340431682362,0.00178982533185034,0.194289663261393
prostate,TP53,pLoF,6991,0,0,0,0,1,-4.44324859595917e-05,3.46060746179736e-05,0.199201853091596,0.000874520431861649,0.000801314352086949,0.275153230243657
prostate,SRSF2,missense,6991,0,0,0,0,1,0.000574171637390842,0.000114257960713594,5.15340639989265e-07,-0.00372491069612263,0.0026456783894362,0.15919843980794
prostate,SRSF2,pLoF,6991,0,0,0,0,1,4.23485226009389e-05,4.23783874976633e-05,0.317686272203239,0.000831024190309804,0.000981284658692335,0.397094512560389
cervix,PPM1D,pLoF,2003,0,0,0,0,1,0.000155845888879066,7.17568498511173e-05,0.0299833243857388,0.00128409506882122,0.00287801712965235,0.655520199279071
cervix,PPM1D,missense,2003,0,0,0,0,1,4.32793507043152e-05,0.000134066789108935,0.746865819307466,-0.00425437440700867,0.00537713843867962,0.428923008795249
cervix,TP53,missense,2003,0,0,0,0,1,0.000116723770864212,8.78971971619763e-05,0.184343570282208,0.00271444497164715,0.00352537269411164,0.441406306489022
cervix,TP53,pLoF,2003,0,0,0,0,1,2.88089447030048e-05,3.59464333379425e-05,0.422971603934196,0.000389401375957352,0.00144173623997088,0.787117368273538
cervix,SRSF2,missense,2003,0,0,0,0,1,6.11418348837745e-05,3.5926200541946e-05,0.0889345705209295,0.000171638290759749,0.00144092474485119,0.905194813470871
cervix,SRSF2,pLoF,2003,0,0,0,0,0,0,0,,0,0,
endometrium,PPM1D,pLoF,1186,0,0,0,0,1,0.00023109071057734,0.000170706406757398,0.176080492076932,-0.00150229572580637,0.00487556793950333,0.758039690715536
endometrium,PPM1D,missense,1186,0,0,0,0,1,-0.000233561997274684,0.000215540704818174,0.278758689652331,0.0096236040225124,0.00615608617175642,0.118257346232475
endometrium,TP53,missense,1186,0,0,0,0,1,1.7280855892997e-05,0.000201825307145826,0.931780730145296,0.00720444806320182,0.00576435891067081,0.211610156990979
endometrium,TP53,pLoF,1186,0,0,0,0,0,0,0,,0,0,
endometrium,SRSF2,missense,1186,0,0,0,0,1,0.000274677967903013,0.000152597435126626,0.0721126510257303,0.00266382240955955,0.00435835523977235,0.541185259267572
endometrium,SRSF2,pLoF,1186,0,0,0,0,1,5.98278589848064e-05,7.6503270108874e-05,0.434353383620978,0.000714470642109341,0.0021850198718088,0.743736412037887
esophagus,PPM1D,pLoF,389,0,0,0,0,1,3.22749008067896e-05,0.000341429553758878,0.924738214247018,0.00617279954440947,0.00959859812683421,0.520545033467665
esophagus,PPM1D,missense,389,0,0,0,0,1,0.000117763330590904,0.000240323488717977,0.624398094799548,-0.0149165253871446,0.0067562065534365,0.0278438743749804
esophagus,TP53,missense,389,0,0,0,0,2,0.000199813798045531,0.000483509185852658,0.679647441924006,0.00587312305356651,0.0135928782805662,0.665929223215994
esophagus,TP53,pLoF,389,0,0,0,0,1,0.000174620191034637,0.000241644669617903,0.470343542782871,0.00280292201059653,0.00679334886982834,0.680130250894948
esophagus,SRSF2,missense,389,0,0,0,0,1,0.000859227543921663,0.000479352977853582,0.0738400924516385,0.0109241605984692,0.0134760349379924,0.418074178287594
esophagus,SRSF2,pLoF,389,0,0,0,0,0,0,0,,0,0,
eye,PPM1D,pLoF,277,0,0,0,0,1,-0.000151163046797574,0.00027078973261536,0.577142951662064,0.00405189512140185,0.0126361458418708,0.748713166419957
eye,PPM1D,missense,277,0,0,0,0,1,0.000179678793985329,0.000465696260319407,0.699923232030902,-0.0321629114774529,0.0217312739540557,0.140014416459387
eye,TP53,missense,277,0,0,0,0,1,0.000187163620667666,0.000265757372531184,0.481865868321012,-0.0401035608992517,0.0124013155352034,0.00137109013865523
eye,TP53,pLoF,277,0,0,0,0,0,0,0,,0,0,
eye,SRSF2,missense,277,0,0,0,0,0,0,0,,0,0,
eye,SRSF2,pLoF,277,0,0,0,0,0,0,0,,0,0,
HL,PPM1D,pLoF,597,0,0,0,0,0,0,0,,0,0,
HL,PPM1D,missense,597,0,0,0,0,1,-8.44860670741372e-05,0.000185418205364513,0.648807185488078,0.00585753151878861,0.0098126057412048,0.550775256147263
HL,TP53,missense,597,0,0,0,0,1,-9.13337821690922e-05,0.000185412739596768,0.622479306100363,0.00588117168790292,0.00981231648468955,0.549157187215856
HL,TP53,pLoF,597,0,0,0,0,0,0,0,,0,0,
HL,SRSF2,missense,597,0,0,0,0,0,0,0,,0,0,
HL,SRSF2,pLoF,597,0,0,0,0,0,0,0,,0,0,
kidney,PPM1D,pLoF,1957,0,0,0,0,1,9.5918751721928e-05,0.000101484920937205,0.344697754652012,0.00312943210080497,0.00350852675450617,0.372529301628877
kidney,PPM1D,missense,1957,0,0,0,0,1,-0.000124184375442134,0.000130910968540931,0.342932725307261,0.00273459631968503,0.00452584119239126,0.545768623758613
kidney,TP53,missense,1957,0,0,0,0,1,-0.000219023470078348,0.000117077728796254,0.0615287401348842,0.00201363233969399,0.00404759978177099,0.618900935376837
kidney,TP53,pLoF,1957,0,0,0,0,0,0,0,,0,0,
kidney,SRSF2,missense,1957,0,0,0,0,1,0.000339902726974457,0.000130715137760509,0.00938356599132417,0.00035621713820952,0.00451907094981612,0.937179648674629
kidney,SRSF2,pLoF,1957,0,0,0,0,0,0,0,,0,0,
liver,PPM1D,pLoF,1098,0,0,0,0,1,0.000194841796406884,0.00011751610800241,0.0976037302655957,-0.00288589057034458,0.00302953579308881,0.341010565110724
liver,PPM1D,missense,1098,0,0,0,0,1,-0.000111829102997061,0.000166273003174977,0.501367116463383,-0.000132440565313355,0.00428647632316614,0.975357069847887
liver,TP53,missense,1098,0,0,0,0,1,2.49551282678453e-05,0.000166305633188871,0.880748209610604,-0.000296050903942357,0.00428731751674122,0.944960268530929
liver,TP53,pLoF,1098,0,0,0,0,1,2.06663526287934e-06,8.32559541450748e-05,0.980200929493733,0.00119084547890655,0.0021463176185608,0.579122957141463
liver,SRSF2,missense,1098,0,0,0,0,1,0.000476129989517167,0.000185291580552268,0.0103122592954334,0.000357607296465658,0.00477677047838909,0.9403367354247
liver,SRSF2,pLoF,1098,0,0,0,0,0,0,0,,0,0,
lung,PPM1D,pLoF,2949,0,0,0,0,1,0.000341808109439765,0.000122846495872543,0.00543021958868898,0.00380011441097971,0.00324957593567517,0.242329641428401
lung,PPM1D,missense,2949,0,0,0,0,1,1.10530788362075e-07,0.00012703332275636,0.999305825331054,-0.00360320654199339,0.00336032725822495,0.283682807228812
lung,TP53,missense,2949,0,0,0,0,1,4.93726286738439e-05,0.000105421266583813,0.639578607216368,0.00253066042022846,0.00278863803616009,0.364222093416224
lung,TP53,pLoF,2949,0,0,0,0,1,-7.28177723593957e-05,5.51160598285959e-05,0.186546759967664,0.00138723275688368,0.00145794815241669,0.341430382124595
lung,SRSF2,missense,2949,0,0,0,0,1,0.000131097532650067,9.53249824978347e-05,0.169152503275212,-0.00469747859916105,0.00252156780698908,0.0625730038985819
lung,SRSF2,pLoF,2949,0,0,0,0,0,0,0,,0,0,
non_melanoma,PPM1D,pLoF,15172,0,0,0,0,1,0.000206661648034635,4.83497513057594e-05,1.92903942864206e-05,0.00221092634679132,0.00142495738253072,0.120785130758255
non_melanoma,PPM1D,missense,15172,0,0,0,0,1,-1.55434251005768e-06,5.02898415890683e-05,0.975343568882417,0.000813457991413323,0.00148213546302372,0.583122055224122
non_melanoma,TP53,missense,15172,0,0,0,0,2,5.99294121597271e-05,4.59967880618906e-05,0.192627219451297,-0.000898802410239751,0.00135561116554667,0.507325412519205
non_melanoma,TP53,pLoF,15172,0,0,0,0,1,-9.30527737802282e-06,1.74113978955767e-05,0.593047768708298,0.000163654199965133,0.000513146382379147,0.749789270062477
non_melanoma,SRSF2,missense,15172,0,0,0,0,1,0.00022440449417013,4.63651376318827e-05,1.31156424585628e-06,-0.00119938182937439,0.00136646711464541,0.380107081467047
non_melanoma,SRSF2,pLoF,15172,0,0,0,0,1,2.89358472943077e-05,2.21901427876452e-05,0.192254889122978,0.000430874572430959,0.000653984910588347,0.510005421383728
melanoma,PPM1D,pLoF,3582,0,0,0,0,1,9.49552420240626e-05,6.77168951688996e-05,0.160930744961579,0.00235873858224491,0.00256649575425483,0.358131219860715
melanoma,PPM1D,missense,3582,0,0,0,0,1,-3.26303244036132e-05,8.13737438730064e-05,0.688449009443107,-0.000835660194376306,0.00308409544821848,0.786438995683435
melanoma,TP53,missense,3582,0,0,0,0,1,-7.7609701154131e-06,8.13557945520321e-05,0.924006095120593,0.00418300069563226,0.00308341516221368,0.174989812837898
melanoma,TP53,pLoF,3582,0,0,0,0,1,-4.02585897516805e-05,3.91387859250504e-05,0.303731967691923,0.00117127397799887,0.00148337468297667,0.42981319217645
melanoma,SRSF2,missense,3582,0,0,0,0,1,0.000202301163713459,7.13079382392033e-05,0.00457946338250001,0.002102551696068,0.00270259763503796,0.43663554699063
melanoma,SRSF2,pLoF,3582,0,0,0,0,1,-4.15609614408005e-05,3.1948540980653e-05,0.193386028786741,-0.0017162346955522,0.00121086169968319,0.156462875571657
myeloma,PPM1D,pLoF,1265,0,0,0,0,1,0.00020544025951692,0.000132202434685701,0.120439337382465,-0.00237550753101433,0.00426017253295672,0.577210783445137
myeloma,PPM1D,missense,1265,0,0,0,0,1,-0.000242230964365983,0.000147686298416646,0.10121856997686,0.00524389086829781,0.00475913407725383,0.270733421467042
myeloma,TP53,missense,1265,0,0,0,0,2,0.000127500590123259,0.000228646694303189,0.577194964239382,0.0092017576314814,0.00736805164850078,0.211943291245053
myeloma,TP53,pLoF,1265,0,0,0,0,0,0,0,,0,0,
myeloma,SRSF2,missense,1265,0,0,0,0,1,0.000356675119920856,0.000161327871871939,0.0272235496125497,-0.012262701841923,0.00519872852707403,0.0184864259070882
myeloma,SRSF2,pLoF,1265,0,0,0,0,0,0,0,,0,0,
ovary,PPM1D,pLoF,1237,0,0,0,0,1,0.000669394711271937,0.000238647896171487,0.00511145637436796,0.00413131278248241,0.00978730533045131,0.6730187555982
ovary,PPM1D,missense,1237,0,0,0,0,1,-3.38788543573482e-05,0.000124171909650258,0.785023156986998,0.00372809305348013,0.00509247478276109,0.464259456905717
ovary,TP53,missense,1237,0,0,0,0,2,0.000270591562365482,0.000214605476311419,0.207590740749568,0.000492833399638581,0.00880128991682997,0.955354387011473
ovary,TP53,pLoF,1237,0,0,0,0,1,5.37595717769911e-06,6.21728660895514e-05,0.931108500154508,0.000899958900722647,0.00254980175165862,0.724184331233105
ovary,SRSF2,missense,1237,0,0,0,0,1,0.000187403575865854,8.77237526004592e-05,0.032851882147174,0.00139082076077176,0.00359768162723174,0.699127848876953
ovary,SRSF2,pLoF,1237,0,0,0,0,0,0,0,,0,0,
pancreas,PPM1D,pLoF,932,0,0,0,0,1,0.000401044708848848,0.0001959280761263,0.040949061234092,-0.00522499611362502,0.00567401071391763,0.357360138240682
pancreas,PPM1D,missense,932,0,0,0,0,1,-7.91192432694579e-05,0.000215032516878075,0.71300116760285,-0.00370246094604118,0.00622726884645346,0.552284971992967
pancreas,TP53,missense,932,0,0,0,0,1,0.00023932482267414,0.000175520244006379,0.173049974209931,0.00551508462231281,0.00508300680888452,0.278201196416943
pancreas,TP53,pLoF,932,0,0,0,0,0,0,0,,0,0,
pancreas,SRSF2,missense,932,0,0,0,0,0,0,0,,0,0,
pancreas,SRSF2,pLoF,932,0,0,0,0,0,0,0,,0,0,
stomach,PPM1D,pLoF,509,0,0,0,0,1,0.000369774613039805,0.000221724287846809,0.0959895011759915,0.00368518999538471,0.00729599430504022,0.613710128482141
stomach,PPM1D,missense,509,0,0,0,0,1,6.57412079403286e-05,0.000271996116076262,0.809111269640113,-0.00653128810732662,0.00895022432209395,0.465890118351374
stomach,TP53,missense,509,0,0,0,0,2,0.000142325512278819,0.000314739285746851,0.651317766347957,0.00435446998192122,0.0103567185114515,0.674336111848349
stomach,TP53,pLoF,509,0,0,0,0,1,-3.81636072097937e-05,0.000157392294266415,0.808510814745597,0.00249893310603617,0.00517910461581172,0.629657384427081
stomach,SRSF2,missense,509,0,0,0,0,1,0.000811968607085103,0.00034840737057911,0.0201710832794262,0.00954391730224641,0.0114645906240795,0.405536941277356
stomach,SRSF2,pLoF,509,0,0,0,0,0,0,0,,0,0,
testis,PPM1D,pLoF,304,0,0,0,0,1,-0.000259107588300808,0.00019524348503092,0.185481452626879,0.0049665496405917,0.0118102520174733,0.674399352082287
testis,PPM1D,missense,304,0,0,0,0,1,-0.000107021250290965,0.000276353453610396,0.698835771383443,0.00775986997601206,0.0167165830528021,0.642838637469457
testis,TP53,missense,304,0,0,0,0,0,0,0,,0,0,
testis,TP53,pLoF,304,0,0,0,0,0,0,0,,0,0,
testis,SRSF2,missense,304,0,0,0,0,0,0,0,,0,0,
testis,SRSF2,pLoF,304,0,0,0,0,0,0,0,,0,0,
thyroid,PPM1D,pLoF,2586,0,0,0,0,1,0.000115208854901956,5.39384858144176e-05,0.0327788520577095,-0.00247144243846151,0.00235707974380256,0.294497738670474
thyroid,PPM1D,missense,2586,0,0,0,0,1,-0.000106588458819774,0.000100752919696303,0.290191157844391,0.00684727465255393,0.00440284265602508,0.120022371981104
thyroid,TP53,missense,2586,0,0,0,0,1,-0.000171444110176664,7.62055145567752e-05,0.024548060481915,0.00459516407144166,0.00333013565389731,0.167745195775578
thyroid,TP53,pLoF,2586,0,0,0,0,0,0,0,,0,0,
thyroid,SRSF2,missense,2586,0,0,0,0,1,9.18795895685917e-05,5.3955765843969e-05,0.08871293409903,0.00120109543819084,0.00235783487081462,0.610511124977796
thyroid,SRSF2,pLoF,2586,0,0,0,0,0,0,0,,0,0,
